date,city,city_name,actual_high_temp,actual_low_temp,actual_mean_temp,precipitation,wind_speed,humidity
2020-02-09,AUS,Austin (Bergstrom),72.6,59.8,66.0,0.319,17.7,92
2020-02-10,AUS,Austin (Bergstrom),69.2,48.0,60.2,1.299,14.5,91
2020-02-11,AUS,Austin (Bergstrom),49.9,42.7,46.3,0.177,15.7,82
2020-02-12,AUS,Austin (Bergstrom),60.5,44.3,50.1,1.28,12.9,83
2020-02-13,AUS,Austin (Bergstrom),55.7,39.5,46.8,0.0,14.9,71
2020-02-14,AUS,Austin (Bergstrom),56.2,33.2,43.9,0.0,9.4,72
2020-02-15,AUS,Austin (Bergstrom),66.5,38.3,52.5,0.0,12.9,78
2020-02-16,AUS,Austin (Bergstrom),74.5,49.3,60.8,0.0,10.7,83
2020-02-17,AUS,Austin (Bergstrom),78.5,60.5,68.5,0.02,14.4,87
2020-02-18,AUS,Austin (Bergstrom),75.4,51.5,63.4,0.587,17.5,91
2020-02-19,AUS,Austin (Bergstrom),51.7,47.9,49.8,0.433,13.5,88
2020-02-20,AUS,Austin (Bergstrom),52.4,45.1,47.8,0.339,21.2,77
2020-02-21,AUS,Austin (Bergstrom),51.8,35.7,43.7,0.0,14.8,64
2020-02-22,AUS,Austin (Bergstrom),61.5,37.7,49.2,0.0,14.0,65
2020-02-23,AUS,Austin (Bergstrom),69.6,52.7,60.7,0.016,16.7,79
2020-02-24,AUS,Austin (Bergstrom),70.7,54.3,64.2,0.012,12.4,69
2020-02-25,AUS,Austin (Bergstrom),65.2,45.5,55.2,0.0,17.3,59
2020-02-26,AUS,Austin (Bergstrom),54.8,39.8,46.9,0.0,20.9,40
2020-02-27,AUS,Austin (Bergstrom),59.1,30.6,45.4,0.0,8.8,48
2020-02-28,AUS,Austin (Bergstrom),69.1,37.5,54.0,0.0,10.2,40
2020-02-29,AUS,Austin (Bergstrom),71.9,48.1,59.3,0.0,17.8,46
2020-03-01,AUS,Austin (Bergstrom),76.1,59.3,65.9,0.012,18.8,73
2020-03-02,AUS,Austin (Bergstrom),76.7,62.0,68.5,0.0,14.1,84
2020-03-03,AUS,Austin (Bergstrom),77.7,64.9,69.8,0.035,13.1,84
2020-03-04,AUS,Austin (Bergstrom),68.5,54.8,63.5,1.055,22.8,85
2020-03-05,AUS,Austin (Bergstrom),71.9,49.8,59.4,0.0,15.0,58
2020-03-06,AUS,Austin (Bergstrom),67.5,50.4,57.3,0.0,13.3,47
2020-03-07,AUS,Austin (Bergstrom),62.1,47.6,53.1,0.024,11.0,59
2020-03-08,AUS,Austin (Bergstrom),71.9,52.0,61.3,0.004,18.0,73
2020-03-09,AUS,Austin (Bergstrom),68.7,61.1,65.2,0.386,15.5,90
2020-03-10,AUS,Austin (Bergstrom),77.7,62.1,69.1,0.004,11.5,83
2020-03-11,AUS,Austin (Bergstrom),79.3,63.5,71.1,0.0,12.6,80
2020-03-12,AUS,Austin (Bergstrom),85.6,66.1,73.6,0.012,14.9,74
2020-03-13,AUS,Austin (Bergstrom),83.3,67.1,73.1,0.024,14.9,75
2020-03-14,AUS,Austin (Bergstrom),82.8,69.7,74.5,0.098,17.6,77
2020-03-15,AUS,Austin (Bergstrom),77.1,62.9,68.6,0.193,12.1,85
2020-03-16,AUS,Austin (Bergstrom),76.2,61.2,67.7,0.035,13.5,86
2020-03-17,AUS,Austin (Bergstrom),79.6,67.6,71.9,0.142,16.2,84
2020-03-18,AUS,Austin (Bergstrom),82.3,68.2,74.2,0.075,17.5,79
2020-03-19,AUS,Austin (Bergstrom),82.7,68.7,74.4,0.157,19.3,82
2020-03-20,AUS,Austin (Bergstrom),71.6,53.2,61.6,1.122,17.6,83
2020-03-21,AUS,Austin (Bergstrom),58.7,48.0,53.2,0.626,13.6,79
2020-03-22,AUS,Austin (Bergstrom),71.6,56.4,63.2,0.122,7.2,91
2020-03-23,AUS,Austin (Bergstrom),81.5,64.5,71.7,0.016,13.7,83
2020-03-24,AUS,Austin (Bergstrom),86.2,67.0,74.0,0.0,12.3,72
2020-03-25,AUS,Austin (Bergstrom),87.1,59.4,74.2,0.0,11.5,70
2020-03-26,AUS,Austin (Bergstrom),86.1,64.6,73.7,0.0,13.2,81
2020-03-27,AUS,Austin (Bergstrom),86.1,68.0,76.0,0.004,17.1,77
2020-03-28,AUS,Austin (Bergstrom),80.0,58.7,72.5,0.201,16.1,60
2020-03-29,AUS,Austin (Bergstrom),75.5,52.0,64.3,0.051,11.3,52
2020-03-30,AUS,Austin (Bergstrom),74.4,63.0,69.1,0.681,14.0,79
2020-03-31,AUS,Austin (Bergstrom),72.1,56.8,64.6,0.0,16.6,72
2020-04-01,AUS,Austin (Bergstrom),75.2,50.2,62.7,0.0,14.0,68
2020-04-02,AUS,Austin (Bergstrom),72.1,59.3,66.2,0.846,11.5,85
2020-04-03,AUS,Austin (Bergstrom),77.0,47.6,65.5,1.921,16.0,90
2020-04-04,AUS,Austin (Bergstrom),53.7,45.0,49.6,0.433,13.9,89
2020-04-05,AUS,Austin (Bergstrom),73.8,50.6,60.3,0.0,9.5,80
2020-04-06,AUS,Austin (Bergstrom),78.0,59.7,68.8,0.012,7.2,85
2020-04-07,AUS,Austin (Bergstrom),85.4,66.5,75.2,0.0,10.3,82
2020-04-08,AUS,Austin (Bergstrom),89.2,71.4,78.6,0.0,10.5,82
2020-04-09,AUS,Austin (Bergstrom),85.5,67.2,75.5,0.24,13.7,81
2020-04-10,AUS,Austin (Bergstrom),74.4,63.5,67.8,0.0,12.8,75
2020-04-11,AUS,Austin (Bergstrom),78.2,60.2,68.9,0.035,16.1,83
2020-04-12,AUS,Austin (Bergstrom),83.5,65.0,74.3,0.409,21.4,62
2020-04-13,AUS,Austin (Bergstrom),63.0,44.9,54.1,0.0,17.5,54
2020-04-14,AUS,Austin (Bergstrom),63.3,46.4,54.2,0.0,14.9,61
2020-04-15,AUS,Austin (Bergstrom),65.0,44.0,54.7,0.0,12.3,59
2020-04-16,AUS,Austin (Bergstrom),77.0,49.0,62.5,0.0,14.7,59
2020-04-17,AUS,Austin (Bergstrom),75.5,56.2,66.4,0.181,14.2,78
2020-04-18,AUS,Austin (Bergstrom),71.2,53.9,60.5,0.087,11.4,79
2020-04-19,AUS,Austin (Bergstrom),88.9,63.5,71.8,0.406,14.4,72
2020-04-20,AUS,Austin (Bergstrom),83.2,58.6,70.5,0.0,10.0,73
2020-04-21,AUS,Austin (Bergstrom),84.4,64.0,74.0,0.0,13.0,72
2020-04-22,AUS,Austin (Bergstrom),84.9,68.6,74.6,0.244,16.2,87
2020-04-23,AUS,Austin (Bergstrom),84.1,62.3,73.7,0.0,10.5,58
2020-04-24,AUS,Austin (Bergstrom),92.0,62.9,76.6,0.0,19.0,52
2020-04-25,AUS,Austin (Bergstrom),77.3,63.3,69.7,0.008,16.3,44
2020-04-26,AUS,Austin (Bergstrom),84.0,56.4,70.5,0.0,9.3,47
2020-04-27,AUS,Austin (Bergstrom),88.8,62.5,74.8,0.0,19.0,59
2020-04-28,AUS,Austin (Bergstrom),90.1,72.8,78.6,0.287,17.4,73
2020-04-29,AUS,Austin (Bergstrom),82.8,63.5,74.6,0.567,15.3,59
2020-04-30,AUS,Austin (Bergstrom),82.1,53.7,68.9,0.0,8.4,48
2020-05-01,AUS,Austin (Bergstrom),88.0,60.6,73.8,0.0,14.9,50
2020-05-02,AUS,Austin (Bergstrom),92.3,65.6,77.1,0.0,17.3,70
2020-05-03,AUS,Austin (Bergstrom),93.6,70.1,79.7,0.0,14.8,65
2020-05-04,AUS,Austin (Bergstrom),96.0,69.9,81.3,0.0,15.7,64
2020-05-05,AUS,Austin (Bergstrom),84.1,72.4,77.7,0.11,17.0,66
2020-05-06,AUS,Austin (Bergstrom),84.2,64.4,73.8,0.051,12.4,41
2020-05-07,AUS,Austin (Bergstrom),83.1,59.3,72.9,0.0,19.7,62
2020-05-08,AUS,Austin (Bergstrom),85.4,67.0,76.2,0.024,24.7,62
2020-05-09,AUS,Austin (Bergstrom),78.2,60.3,68.5,0.0,12.3,49
2020-05-10,AUS,Austin (Bergstrom),81.0,56.3,68.5,0.0,9.0,45
2020-05-11,AUS,Austin (Bergstrom),82.4,58.3,71.6,0.0,13.4,53
2020-05-12,AUS,Austin (Bergstrom),75.5,68.3,70.8,1.406,14.0,89
2020-05-13,AUS,Austin (Bergstrom),83.6,68.2,75.4,0.051,13.4,80
2020-05-14,AUS,Austin (Bergstrom),84.6,70.2,77.4,0.059,14.5,78
2020-05-15,AUS,Austin (Bergstrom),87.4,71.0,77.1,0.209,15.0,81
2020-05-16,AUS,Austin (Bergstrom),84.7,65.7,73.6,1.0,12.7,76
2020-05-17,AUS,Austin (Bergstrom),86.7,65.0,74.3,0.0,10.0,65
2020-05-18,AUS,Austin (Bergstrom),90.2,64.3,77.7,0.0,8.8,67
2020-05-19,AUS,Austin (Bergstrom),93.5,70.3,81.3,0.0,11.9,65
2020-05-20,AUS,Austin (Bergstrom),93.1,72.3,81.7,0.0,12.6,73
2020-05-21,AUS,Austin (Bergstrom),87.7,75.5,79.8,0.102,14.6,79
2020-05-22,AUS,Austin (Bergstrom),90.9,74.6,81.8,0.024,16.5,73
2020-05-23,AUS,Austin (Bergstrom),86.3,69.1,77.2,0.591,15.3,81
2020-05-24,AUS,Austin (Bergstrom),82.4,69.0,75.0,0.626,15.1,85
2020-05-25,AUS,Austin (Bergstrom),81.7,66.6,73.4,0.748,11.1,78
2020-05-26,AUS,Austin (Bergstrom),80.9,66.7,73.1,0.024,9.9,78
2020-05-27,AUS,Austin (Bergstrom),89.8,64.7,73.3,0.646,16.8,80
2020-05-28,AUS,Austin (Bergstrom),84.1,66.8,75.1,0.012,8.7,79
2020-05-29,AUS,Austin (Bergstrom),84.2,67.9,75.7,0.0,14.6,71
2020-05-30,AUS,Austin (Bergstrom),84.4,65.2,75.1,0.0,9.4,64
2020-05-31,AUS,Austin (Bergstrom),82.6,70.5,75.4,0.26,9.4,79
2020-06-01,AUS,Austin (Bergstrom),80.6,70.5,74.2,0.606,9.6,90
2020-06-02,AUS,Austin (Bergstrom),83.3,69.0,75.9,0.335,9.7,87
2020-06-03,AUS,Austin (Bergstrom),87.0,69.3,78.3,0.024,10.9,80
2020-06-04,AUS,Austin (Bergstrom),89.8,72.8,81.0,0.0,9.0,74
2020-06-05,AUS,Austin (Bergstrom),90.0,73.5,82.1,0.0,9.5,71
2020-06-06,AUS,Austin (Bergstrom),92.2,71.5,83.0,0.0,6.6,68
2020-06-07,AUS,Austin (Bergstrom),93.0,74.3,83.6,0.004,8.5,64
2020-06-08,AUS,Austin (Bergstrom),96.8,72.7,85.6,0.0,12.2,59
2020-06-09,AUS,Austin (Bergstrom),97.8,77.3,85.7,0.035,14.3,68
2020-06-10,AUS,Austin (Bergstrom),92.3,69.0,80.4,0.0,12.0,35
2020-06-11,AUS,Austin (Bergstrom),91.4,66.0,79.1,0.0,9.6,42
2020-06-12,AUS,Austin (Bergstrom),90.5,65.3,78.3,0.0,9.5,45
2020-06-13,AUS,Austin (Bergstrom),91.0,67.1,79.4,0.0,9.0,47
2020-06-14,AUS,Austin (Bergstrom),89.0,66.4,79.1,0.0,6.7,49
2020-06-15,AUS,Austin (Bergstrom),90.8,73.5,81.2,0.0,13.7,65
2020-06-16,AUS,Austin (Bergstrom),91.7,72.6,82.3,0.012,11.1,63
2020-06-17,AUS,Austin (Bergstrom),93.5,70.9,81.9,0.004,12.5,54
2020-06-18,AUS,Austin (Bergstrom),91.7,73.2,81.4,0.051,14.0,68
2020-06-19,AUS,Austin (Bergstrom),90.7,75.2,81.9,0.079,16.6,71
2020-06-20,AUS,Austin (Bergstrom),89.0,71.1,79.8,0.122,14.7,78
2020-06-21,AUS,Austin (Bergstrom),94.4,75.0,81.7,0.114,16.7,76
2020-06-22,AUS,Austin (Bergstrom),89.7,75.7,81.3,0.083,16.5,79
2020-06-23,AUS,Austin (Bergstrom),86.6,72.6,78.3,2.768,11.6,77
2020-06-24,AUS,Austin (Bergstrom),86.7,72.6,78.9,0.031,11.1,68
2020-06-25,AUS,Austin (Bergstrom),87.7,71.8,79.2,0.094,10.8,82
2020-06-26,AUS,Austin (Bergstrom),84.4,75.6,79.2,0.169,18.9,78
2020-06-27,AUS,Austin (Bergstrom),90.4,75.3,81.4,0.126,15.7,78
2020-06-28,AUS,Austin (Bergstrom),85.4,74.1,79.1,0.291,18.9,83
2020-06-29,AUS,Austin (Bergstrom),92.4,78.1,83.5,0.004,20.1,74
2020-06-30,AUS,Austin (Bergstrom),94.0,78.5,84.3,0.0,19.1,71
2020-07-01,AUS,Austin (Bergstrom),94.4,78.9,85.3,0.028,17.5,71
2020-07-02,AUS,Austin (Bergstrom),96.6,79.3,86.9,0.0,14.8,65
2020-07-03,AUS,Austin (Bergstrom),96.9,77.6,86.4,0.0,11.4,61
2020-07-04,AUS,Austin (Bergstrom),99.1,75.6,87.2,0.0,9.6,53
2020-07-05,AUS,Austin (Bergstrom),100.2,77.3,88.4,0.0,12.3,52
2020-07-06,AUS,Austin (Bergstrom),98.1,78.8,87.2,0.0,11.7,61
2020-07-07,AUS,Austin (Bergstrom),96.9,80.8,88.2,0.008,14.1,59
2020-07-08,AUS,Austin (Bergstrom),100.1,80.6,88.7,0.0,15.5,60
2020-07-09,AUS,Austin (Bergstrom),101.4,79.2,88.7,0.004,15.4,59
2020-07-10,AUS,Austin (Bergstrom),101.4,79.2,89.1,0.004,17.3,60
2020-07-11,AUS,Austin (Bergstrom),102.0,78.3,89.8,0.0,13.2,55
2020-07-12,AUS,Austin (Bergstrom),102.4,78.2,89.8,0.0,13.9,55
2020-07-13,AUS,Austin (Bergstrom),105.2,79.9,91.7,0.0,16.7,49
2020-07-14,AUS,Austin (Bergstrom),104.6,77.1,89.4,0.0,16.2,53
2020-07-15,AUS,Austin (Bergstrom),101.1,78.3,88.4,0.0,15.2,55
2020-07-16,AUS,Austin (Bergstrom),99.8,78.2,88.6,0.0,13.7,55
2020-07-17,AUS,Austin (Bergstrom),97.9,78.7,87.4,0.0,16.3,59
2020-07-18,AUS,Austin (Bergstrom),95.3,76.4,85.5,0.0,13.6,60
2020-07-19,AUS,Austin (Bergstrom),96.2,77.2,86.7,0.016,12.4,55
2020-07-20,AUS,Austin (Bergstrom),95.5,78.8,86.4,0.028,12.9,61
2020-07-21,AUS,Austin (Bergstrom),91.8,77.1,83.8,0.055,11.3,69
2020-07-22,AUS,Austin (Bergstrom),90.3,76.8,83.2,0.224,10.2,75
2020-07-23,AUS,Austin (Bergstrom),97.1,78.3,87.5,0.012,10.9,61
2020-07-24,AUS,Austin (Bergstrom),99.4,80.7,88.2,0.024,17.1,58
2020-07-25,AUS,Austin (Bergstrom),88.5,77.7,81.1,0.634,17.5,79
2020-07-26,AUS,Austin (Bergstrom),88.1,75.9,80.8,0.276,12.3,81
2020-07-27,AUS,Austin (Bergstrom),91.2,75.1,81.7,0.126,12.5,78
2020-07-28,AUS,Austin (Bergstrom),89.9,76.2,82.7,0.299,11.3,78
2020-07-29,AUS,Austin (Bergstrom),94.6,76.2,83.5,0.012,14.5,70
2020-07-30,AUS,Austin (Bergstrom),96.0,78.0,86.0,0.0,15.1,65
2020-07-31,AUS,Austin (Bergstrom),93.5,78.9,85.5,0.063,11.0,66
2020-08-01,AUS,Austin (Bergstrom),97.1,77.2,86.5,0.012,9.8,58
2020-08-02,AUS,Austin (Bergstrom),95.7,76.0,85.3,0.177,11.1,63
2020-08-03,AUS,Austin (Bergstrom),98.6,76.1,86.4,0.008,7.0,59
2020-08-04,AUS,Austin (Bergstrom),96.5,79.0,87.5,0.012,9.2,54
2020-08-05,AUS,Austin (Bergstrom),99.8,76.8,89.1,0.0,12.4,48
2020-08-06,AUS,Austin (Bergstrom),98.7,77.2,87.9,0.0,12.9,55
2020-08-07,AUS,Austin (Bergstrom),97.8,77.2,87.7,0.0,12.9,56
2020-08-08,AUS,Austin (Bergstrom),98.0,77.4,87.5,0.0,15.9,58
2020-08-09,AUS,Austin (Bergstrom),96.4,79.2,87.7,0.012,15.6,59
2020-08-10,AUS,Austin (Bergstrom),98.7,79.0,87.9,0.016,15.4,61
2020-08-11,AUS,Austin (Bergstrom),100.4,79.5,89.0,0.0,14.0,58
2020-08-12,AUS,Austin (Bergstrom),102.4,79.6,90.4,0.0,14.6,54
2020-08-13,AUS,Austin (Bergstrom),101.9,79.1,90.6,0.0,14.7,51
2020-08-14,AUS,Austin (Bergstrom),103.4,78.5,91.0,0.0,15.7,48
2020-08-15,AUS,Austin (Bergstrom),103.0,79.9,91.3,0.0,15.0,48
2020-08-16,AUS,Austin (Bergstrom),102.6,80.6,91.4,0.0,13.2,48
2020-08-17,AUS,Austin (Bergstrom),97.0,74.2,86.5,0.004,15.1,52
2020-08-18,AUS,Austin (Bergstrom),99.1,80.1,89.2,0.0,11.0,42
2020-08-19,AUS,Austin (Bergstrom),99.5,76.4,88.0,0.0,13.2,36
2020-08-20,AUS,Austin (Bergstrom),98.2,73.1,86.0,0.0,9.3,38
2020-08-21,AUS,Austin (Bergstrom),98.5,77.8,87.8,0.0,16.0,52
2020-08-22,AUS,Austin (Bergstrom),88.8,75.4,82.4,1.177,9.8,66
2020-08-23,AUS,Austin (Bergstrom),93.5,74.3,84.4,0.0,10.1,54
2020-08-24,AUS,Austin (Bergstrom),96.5,77.3,87.2,0.0,10.3,50
2020-08-25,AUS,Austin (Bergstrom),96.4,77.8,87.4,0.0,10.0,47
2020-08-26,AUS,Austin (Bergstrom),91.4,78.9,85.3,0.075,12.5,64
2020-08-27,AUS,Austin (Bergstrom),95.6,78.2,86.7,0.016,8.1,62
2020-08-28,AUS,Austin (Bergstrom),101.8,81.3,91.5,0.0,15.1,54
2020-08-29,AUS,Austin (Bergstrom),101.0,80.3,90.3,0.0,15.5,56
2020-08-30,AUS,Austin (Bergstrom),100.7,80.6,89.7,0.0,14.7,58
2020-08-31,AUS,Austin (Bergstrom),100.5,81.1,88.6,0.035,16.4,66
2020-09-01,AUS,Austin (Bergstrom),98.6,81.0,87.5,0.075,15.6,70
2020-09-02,AUS,Austin (Bergstrom),89.2,77.3,82.4,0.937,14.1,81
2020-09-03,AUS,Austin (Bergstrom),87.1,76.5,80.6,0.74,8.1,86
2020-09-04,AUS,Austin (Bergstrom),82.9,74.3,77.2,1.965,9.4,87
2020-09-05,AUS,Austin (Bergstrom),84.4,74.2,78.3,0.256,8.6,88
2020-09-06,AUS,Austin (Bergstrom),88.1,73.3,80.6,0.008,6.4,77
2020-09-07,AUS,Austin (Bergstrom),91.7,75.5,83.1,0.0,9.2,66
2020-09-08,AUS,Austin (Bergstrom),84.8,76.4,80.4,0.024,13.1,75
2020-09-09,AUS,Austin (Bergstrom),87.7,66.4,77.8,1.094,14.3,86
2020-09-10,AUS,Austin (Bergstrom),69.5,60.2,64.8,0.26,13.4,81
2020-09-11,AUS,Austin (Bergstrom),79.7,63.8,71.4,0.004,10.8,76
2020-09-12,AUS,Austin (Bergstrom),87.0,68.8,77.8,0.008,7.4,77
2020-09-13,AUS,Austin (Bergstrom),88.6,73.1,81.0,0.004,13.7,72
2020-09-14,AUS,Austin (Bergstrom),87.2,73.8,80.4,0.016,15.3,69
2020-09-15,AUS,Austin (Bergstrom),87.0,74.3,80.2,0.012,10.7,76
2020-09-16,AUS,Austin (Bergstrom),88.1,73.9,80.9,0.024,10.3,71
2020-09-17,AUS,Austin (Bergstrom),86.0,72.9,79.4,0.248,13.5,74
2020-09-18,AUS,Austin (Bergstrom),87.2,72.8,78.9,0.0,15.9,65
2020-09-19,AUS,Austin (Bergstrom),84.2,68.1,75.7,0.0,16.2,59
2020-09-20,AUS,Austin (Bergstrom),83.7,62.6,72.8,0.386,16.9,61
2020-09-21,AUS,Austin (Bergstrom),78.7,68.7,71.8,0.933,19.7,80
2020-09-22,AUS,Austin (Bergstrom),76.8,67.3,71.3,0.425,18.9,86
2020-09-23,AUS,Austin (Bergstrom),80.6,68.4,73.0,0.0,12.9,79
2020-09-24,AUS,Austin (Bergstrom),81.2,63.4,71.0,0.0,9.0,78
2020-09-25,AUS,Austin (Bergstrom),83.6,60.1,71.3,0.0,7.0,80
2020-09-26,AUS,Austin (Bergstrom),88.2,66.4,76.4,0.004,11.6,76
2020-09-27,AUS,Austin (Bergstrom),92.2,74.3,81.7,0.02,17.7,76
2020-09-28,AUS,Austin (Bergstrom),77.8,65.3,72.4,0.11,21.5,53
2020-09-29,AUS,Austin (Bergstrom),79.1,55.7,68.0,0.0,9.0,38
2020-09-30,AUS,Austin (Bergstrom),84.6,55.8,69.3,0.0,8.7,39
2020-10-01,AUS,Austin (Bergstrom),86.3,55.9,71.1,0.0,10.2,45
2020-10-02,AUS,Austin (Bergstrom),80.7,59.5,70.1,0.0,8.3,46
2020-10-03,AUS,Austin (Bergstrom),85.5,57.8,71.8,0.0,10.5,57
2020-10-04,AUS,Austin (Bergstrom),85.4,60.6,73.1,0.0,10.3,68
2020-10-05,AUS,Austin (Bergstrom),84.5,63.4,73.4,0.0,8.1,56
2020-10-06,AUS,Austin (Bergstrom),86.8,65.6,75.6,0.0,7.9,68
2020-10-07,AUS,Austin (Bergstrom),88.1,64.9,76.1,0.0,7.7,61
2020-10-08,AUS,Austin (Bergstrom),89.0,62.8,75.8,0.0,10.6,62
2020-10-09,AUS,Austin (Bergstrom),87.3,72.3,78.8,0.043,13.7,76
2020-10-10,AUS,Austin (Bergstrom),93.5,68.0,79.6,0.0,6.5,68
2020-10-11,AUS,Austin (Bergstrom),96.9,70.9,83.0,0.0,13.2,58
2020-10-12,AUS,Austin (Bergstrom),87.4,71.1,78.4,0.016,13.8,58
2020-10-13,AUS,Austin (Bergstrom),86.6,61.5,73.5,0.0,6.1,38
2020-10-14,AUS,Austin (Bergstrom),90.9,64.6,77.9,0.0,12.5,56
2020-10-15,AUS,Austin (Bergstrom),89.7,67.4,77.7,0.031,18.2,70
2020-10-16,AUS,Austin (Bergstrom),74.6,58.9,65.6,0.11,18.4,49
2020-10-17,AUS,Austin (Bergstrom),81.8,61.3,70.0,0.004,16.2,60
2020-10-18,AUS,Austin (Bergstrom),90.0,71.3,78.9,0.0,19.8,69
2020-10-19,AUS,Austin (Bergstrom),87.3,73.3,79.1,0.217,11.5,77
2020-10-20,AUS,Austin (Bergstrom),88.1,73.3,79.3,0.075,12.5,73
2020-10-21,AUS,Austin (Bergstrom),88.4,72.3,78.7,0.051,11.1,69
2020-10-22,AUS,Austin (Bergstrom),86.7,70.3,77.2,0.079,11.4,77
2020-10-23,AUS,Austin (Bergstrom),84.7,55.3,71.5,0.232,20.1,77
2020-10-24,AUS,Austin (Bergstrom),70.1,51.8,60.0,0.0,15.4,53
2020-10-25,AUS,Austin (Bergstrom),84.3,59.4,70.1,0.0,14.0,69
2020-10-26,AUS,Austin (Bergstrom),79.9,46.1,64.8,0.421,16.6,84
2020-10-27,AUS,Austin (Bergstrom),53.0,40.4,46.2,0.094,14.3,79
2020-10-28,AUS,Austin (Bergstrom),61.8,41.8,49.0,0.315,15.8,75
2020-10-29,AUS,Austin (Bergstrom),62.2,46.5,53.5,0.0,23.3,58
2020-10-30,AUS,Austin (Bergstrom),66.3,44.2,55.0,0.0,10.3,58
2020-10-31,AUS,Austin (Bergstrom),72.6,43.6,58.6,0.0,7.8,57
2020-11-01,AUS,Austin (Bergstrom),74.3,49.4,61.6,0.0,15.0,60
2020-11-02,AUS,Austin (Bergstrom),71.9,46.5,59.3,0.0,6.7,48
2020-11-03,AUS,Austin (Bergstrom),76.9,43.8,61.1,0.0,7.9,41
2020-11-04,AUS,Austin (Bergstrom),78.2,47.7,64.4,0.0,11.5,62
2020-11-05,AUS,Austin (Bergstrom),79.1,55.9,68.0,0.0,10.4,69
2020-11-06,AUS,Austin (Bergstrom),77.7,59.2,68.2,0.0,8.5,72
2020-11-07,AUS,Austin (Bergstrom),79.4,54.1,67.9,0.0,7.5,64
2020-11-08,AUS,Austin (Bergstrom),81.4,59.2,69.9,0.004,10.7,71
2020-11-09,AUS,Austin (Bergstrom),82.7,61.3,71.5,0.012,13.7,73
2020-11-10,AUS,Austin (Bergstrom),78.5,66.2,71.4,0.024,14.2,68
2020-11-11,AUS,Austin (Bergstrom),79.5,62.7,70.2,0.0,7.9,41
