date,city,city_name,actual_high_temp,actual_low_temp,actual_mean_temp,pressure_msl,wind_speed,wind_direction,wind_gusts,precipitation,rain,humidity,dewpoint,cloudcover,sunshine_hours,wind_from_north,wind_from_south,wind_from_east,wind_from_west,pressure_change_24h,temp_range,ecmwf_forecast,gfs_forecast,gdps_forecast,icon_forecast,nws_forecast,ensemble_mean,ensemble_spread,model_disagreement,nws_vs_ensemble,best_model
2020-01-16,MIA,Miami (Intl Airport),79.7,64.7,71.2,1023.7,8.8,84,17.7,0.0,0.0,73,61.6,5,9.90499722222222,0,0,1,0,0.6000000000000227,15.0,80.63539929057802,82.86743509127908,80.35753370288212,79.51601734953857,77.65368798587484,80.84409635856944,1.238748477860736,1.123427200821652,3.1904083726946055,80.63539929057802
2020-01-17,MIA,Miami (Intl Airport),77.7,65.8,71.9,1024.4,17.5,57,31.1,0.114,0.114,80,65.2,51,9.208933333333334,0,0,1,0,0.7000000000000455,11.900000000000006,80.73331884445813,78.75309555830736,75.81279656816135,75.94324849829815,80.83265931732228,77.81061486730624,2.0560157771446015,2.021500594607884,3.0220444500160397,80.73331884445813
2020-01-18,MIA,Miami (Intl Airport),75.8,69.6,72.2,1024.8,18.4,95,32.4,0.0,0.0,63,58.7,63,7.799197222222222,0,0,1,0,0.3999999999998636,6.200000000000003,74.2438374553875,79.50766831500444,70.28707440581857,77.93389279668496,77.01723702790491,75.49311824322386,3.5615160965345662,3.7768776226343523,1.5241187846810504,74.2438374553875
2020-01-19,MIA,Miami (Intl Airport),78.9,67.3,72.5,1020.1,13.7,152,25.7,0.0,0.0,72,62.5,47,9.75057222222222,0,1,0,0,-4.699999999999932,11.600000000000009,79.07789163458531,78.54908312991648,82.68145969718806,79.96058828760181,76.64199097776138,80.06725568732291,1.5913146830741576,1.8361153833919113,3.4252647095615316,79.07789163458531
2020-01-20,MIA,Miami (Intl Airport),77.4,58.5,69.0,1018.8,9.8,342,19.2,0.012,0.012,76,60.6,59,7.753908333333333,1,0,0,0,-1.3000000000000682,18.90000000000001,74.82163506595668,77.75459442629462,77.39785773292517,75.12019794393674,77.26151618629417,76.27357129227829,1.3129964213663718,1.3066681508321631,0.9879448940158824,74.82163506595668
2020-01-21,MIA,Miami (Intl Airport),69.1,49.5,58.0,1019.1,15.1,333,27.7,0.0,0.0,61,43.0,15,9.988444444444443,1,0,0,0,0.3000000000000682,19.599999999999994,68.23909805038869,69.11858013661339,70.5518472232968,71.33891492119605,71.37222259092322,69.81211008287374,1.207652132440085,0.9531556954866217,1.560112508049471,68.23909805038869
2020-01-22,MIA,Miami (Intl Airport),65.5,39.6,51.6,1017.9,16.3,323,32.4,0.0,0.0,59,37.0,13,10.006572222222225,1,0,0,0,-1.2000000000000457,25.9,64.41783887525469,66.23783025765839,65.62621424298405,63.501806568053645,66.49558196173068,64.9459224859877,1.0602081929384948,0.7562049847586829,1.5496594757429847,64.41783887525469
2020-01-23,MIA,Miami (Intl Airport),74.2,54.2,65.1,1016.5,14.4,41,27.1,0.075,0.075,81,58.7,52,9.829616666666668,1,0,0,0,-1.3999999999999773,20.0,76.98500850687657,74.264853208374,71.0116346405492,74.24540300666293,71.16571950256687,74.12672484061568,2.1158175975518247,2.4418542873292544,2.961005338048807,76.98500850687657
2020-01-24,MIA,Miami (Intl Airport),76.6,61.9,70.1,1016.8,6.7,144,14.8,0.051,0.051,77,62.0,83,9.298833333333334,0,1,0,0,0.2999999999999545,14.699999999999996,77.89540826032943,77.64972998345026,76.25817989305051,76.10325360121627,76.06941424596113,76.97664293451162,0.802523203532721,0.7209011487517759,0.9072286885504894,77.89540826032943
2020-01-25,MIA,Miami (Intl Airport),77.9,60.2,68.2,1017.8,7.9,345,17.4,0.059,0.059,77,59.8,33,10.049961111111111,1,0,0,0,1.0,17.700000000000003,77.91241174151348,76.35552995731692,75.12449383799714,79.60804842004198,76.93649755875761,77.25012098921738,1.6820400344502406,1.1407510709946977,0.3136234304597707,77.91241174151348
2020-01-26,MIA,Miami (Intl Airport),76.1,51.4,62.1,1017.9,9.8,347,17.7,0.0,0.0,61,46.9,43,10.082919444444444,1,0,0,0,0.1000000000000227,24.7,76.35056465625371,76.67056390233498,76.74404095931042,74.33927300435236,71.91039958862038,76.02611063056287,0.9850679631908438,0.17082219360802967,4.11571104194249,76.35056465625371
2020-01-27,MIA,Miami (Intl Airport),75.6,52.4,63.9,1014.4,9.1,246,16.8,0.024,0.024,72,53.5,78,1.3029944444444443,0,0,0,1,-3.5,23.2,74.716961212962,76.3914230648339,74.14410026505136,75.06761796945115,80.91824353437391,75.0800256280746,0.8257858744557527,0.9534995149703225,5.83821790629932,74.716961212962
2020-01-28,MIA,Miami (Intl Airport),79.6,60.0,68.9,1012.8,11.6,359,21.5,0.016,0.016,83,62.5,46,9.940483333333331,1,0,0,0,-1.6000000000000227,19.599999999999994,76.83186417279319,78.08993200817899,83.39320813714785,79.53310199200716,77.83503708625271,79.4620265775318,2.4627036947101453,2.8432904841846853,1.6269894912790903,76.83186417279319
2020-01-29,MIA,Miami (Intl Airport),82.9,58.5,69.8,1013.0,13.6,229,25.9,0.059,0.059,77,60.9,49,10.0865,0,0,0,1,0.2000000000000454,24.40000000000001,84.65315337551668,83.01046087296223,82.20338320991199,83.18855339055627,81.2547279765431,83.26388771223678,0.8838310508105387,1.0193236797248388,2.009159735693686,84.65315337551668
2020-01-30,MIA,Miami (Intl Airport),79.8,62.9,71.1,1013.3,11.6,297,25.9,0.102,0.102,72,59.8,43,9.83558888888889,0,0,0,1,0.2999999999999545,16.9,78.27376340566788,79.5728061447305,77.77800607984798,79.81603996769472,80.68601641868584,78.86015389948527,0.8568093593144184,0.7567910791197952,1.8258625192005695,78.27376340566788
2020-01-31,MIA,Miami (Intl Airport),79.7,57.6,69.2,1016.1,11.9,135,23.7,0.201,0.201,82,62.7,74,9.29504722222222,0,1,0,0,2.800000000000068,22.1,80.97959068407742,81.95584997103366,78.8885269967355,80.4491219119086,80.93130861551589,80.5682723909388,1.110213459773921,1.2795007606504474,0.36303622457708684,80.97959068407742
2020-02-01,MIA,Miami (Intl Airport),81.0,64.1,71.0,1015.1,17.1,250,35.1,2.291,2.291,87,66.9,96,2.4197,0,0,0,1,-1.0,16.900000000000006,81.49172807372398,80.04108117809908,78.94386437507178,81.75300283359984,76.73284359451738,80.55741911512366,1.1371584566762027,1.043491497891213,3.824575520606288,81.49172807372398
2020-02-02,MIA,Miami (Intl Airport),66.9,50.4,59.2,1020.3,11.6,330,22.1,0.0,0.0,70,48.6,16,10.227205555555557,1,0,0,0,5.199999999999932,16.500000000000007,66.49824085114754,61.79273796870281,64.22719515328347,65.58429909232886,69.64181051907322,64.52561826636567,1.772691176504606,1.921399597574614,5.116192252707549,66.49824085114754
2020-02-03,MIA,Miami (Intl Airport),69.3,45.6,57.5,1022.0,6.8,30,13.0,0.0,0.0,78,49.8,0,10.248622222222222,1,0,0,0,1.7000000000000457,23.7,70.3321620366064,68.19213063231551,70.7587395902595,70.6314344450706,68.89833787906319,69.97861667606301,1.0429872371286248,1.1229516841110316,1.0802787969998207,70.3321620366064
2020-02-04,MIA,Miami (Intl Airport),77.1,58.4,68.4,1020.7,10.4,141,21.0,0.0,0.0,74,59.5,69,9.721802777777777,0,1,0,0,-1.2999999999999543,18.7,75.02343278367945,76.68417537986777,76.90421518965572,75.25131841375466,78.01761698232491,75.9657854417394,0.8359464936837095,0.839565095571357,2.0518315405855105,75.02343278367945
2020-02-05,MIA,Miami (Intl Airport),79.1,63.1,72.3,1017.5,11.1,146,22.1,0.0,0.0,79,65.1,84,10.117130555555557,0,1,0,0,-3.200000000000045,15.999999999999991,79.51971778145352,79.99008539978837,79.65784619433488,80.19476455267247,78.65167993031741,79.8406034820623,0.2665252177259557,0.19740202758822645,1.1889235517448924,79.51971778145352
2020-02-06,MIA,Miami (Intl Airport),81.9,73.2,77.1,1011.7,19.9,172,36.7,0.035,0.035,81,70.5,62,9.884394444444444,0,1,0,0,-5.7999999999999545,8.700000000000003,82.20267766105644,81.10451943150895,80.7310015687561,83.90737444614312,76.79057824618377,81.98639327686615,1.2339628648664707,0.6246152248088193,5.1958150306823825,82.20267766105644
2020-02-07,MIA,Miami (Intl Airport),76.9,60.4,70.0,1015.1,17.6,266,37.6,0.996,0.996,76,61.9,83,5.759280555555556,0,0,0,1,3.3999999999999773,16.500000000000007,78.2151399837314,75.65891824910868,75.39992364471377,77.29236622609811,73.1759759691225,76.64158702591298,1.1626422875899787,1.2704675778422492,3.465611056790479,78.2151399837314
2020-02-08,MIA,Miami (Intl Airport),74.1,55.6,65.5,1022.7,11.9,23,22.4,0.0,0.0,68,54.6,93,0.2067361111111111,1,0,0,0,7.600000000000023,18.499999999999996,72.87596539208069,72.401720706974,73.6572034836298,72.89379346775897,78.10279671409816,72.95717076261087,0.449772600463238,0.5176311406052454,5.14562595148729,72.87596539208069
2020-02-09,MIA,Miami (Intl Airport),75.6,68.9,72.1,1025.2,17.3,65,32.2,0.0,0.0,70,61.4,49,9.909636111111112,0,0,1,0,2.5,6.699999999999989,78.29552477474692,71.55601295450387,76.68864540953146,76.88799515861636,76.95746300597776,75.85704457434966,2.559271270250464,2.874156819118215,1.1004184316280998,78.29552477474692
2020-02-10,MIA,Miami (Intl Airport),78.1,71.0,74.3,1022.8,16.1,100,29.8,0.091,0.091,79,67.1,59,10.291036111111111,0,0,1,0,-2.400000000000091,7.099999999999994,77.11282976036246,77.61180887568291,76.6034506904446,77.46960395326175,75.07508742833205,77.19942331993794,0.38914690056439477,0.41166780352521215,2.124335891605881,77.11282976036246
2020-02-11,MIA,Miami (Intl Airport),80.5,72.5,75.5,1020.5,11.4,131,22.1,0.031,0.031,86,70.9,63,10.414605555555555,0,0,1,0,-2.2999999999999545,8.0,80.32781676754817,77.49439657738986,80.09973089154373,78.62712746635036,81.0170409044785,79.13726792570803,1.1514133772032695,1.285304115735392,1.8797729787704753,80.32781676754817
2020-02-12,MIA,Miami (Intl Airport),80.1,72.1,75.7,1019.3,14.9,133,28.4,0.028,0.028,86,71.1,40,10.428675,0,0,1,0,-1.2000000000000457,8.0,79.08087065858565,80.68116069574907,82.26316145672956,82.48417040415706,73.77998852744877,81.12734080380534,1.3709660703405824,1.2991719300615534,7.347352276356574,79.08087065858565
2020-02-13,MIA,Miami (Intl Airport),80.9,72.9,76.7,1018.4,15.7,158,28.6,0.063,0.063,83,71.0,29,10.481091666666666,0,1,0,0,-0.8999999999999773,8.0,79.64870885918933,80.29382784577598,81.82065563676298,78.42446824376822,78.44476898299946,80.04691514637412,1.2245431196266434,0.9107222051632917,1.6021461633746554,79.64870885918933
2020-02-14,MIA,Miami (Intl Airport),83.0,68.4,75.7,1020.0,8.5,186,18.3,0.031,0.031,82,69.2,45,10.505572222222222,0,1,0,0,1.6000000000000227,14.599999999999994,83.19553580398566,83.16977648305334,83.75523681284018,83.66551359033217,83.84648608278965,83.44651567255283,0.2659155429280294,0.2701218983433993,0.39997041023681845,83.19553580398566
2020-02-15,MIA,Miami (Intl Airport),78.8,65.7,71.6,1021.4,13.2,34,27.7,0.291,0.291,89,68.2,76,7.764444444444444,1,0,0,0,1.3999999999999773,13.099999999999994,79.09048297494724,78.91147954665273,80.12952617944872,75.44101600015367,82.66083371742809,78.39312617530058,1.7667085345507019,0.5369968557561107,4.267707542127511,79.09048297494724
2020-02-16,MIA,Miami (Intl Airport),79.5,70.2,74.2,1019.1,11.5,115,23.0,0.083,0.083,81,67.7,57,10.554875,0,0,1,0,-2.2999999999999545,9.299999999999995,76.19327692367952,77.34167636619101,79.0464784066997,80.50891933663476,72.01183277300096,78.27258775830126,1.6424231512361682,1.1721741423332355,6.260754985300295,76.19327692367952
2020-02-17,MIA,Miami (Intl Airport),80.5,64.8,73.6,1018.2,9.6,135,19.7,0.012,0.012,84,68.0,27,10.579647222222222,0,1,0,0,-0.8999999999999773,15.700000000000005,80.45781351408725,82.08479007883147,82.48903623205696,79.45400551225381,79.74791178261242,81.12141133430737,1.2266927802800103,0.8778973253443447,1.3734995516949482,80.45781351408725
2020-02-18,MIA,Miami (Intl Airport),80.6,70.3,75.8,1020.2,13.1,114,24.8,0.043,0.043,82,69.8,30,10.604466666666667,0,0,1,0,2.0,10.299999999999995,79.67577780666105,79.81465069294782,78.53634689854313,79.26612175629361,81.68594230507091,79.3232242886114,0.4970489463236903,0.5726787992224178,2.3627180164595103,79.67577780666105
2020-02-19,MIA,Miami (Intl Airport),80.3,72.4,76.3,1020.9,7.8,133,17.4,0.106,0.106,83,70.7,42,10.629311111111113,0,0,1,0,0.6999999999999318,7.899999999999991,80.49742305990911,81.28317301518095,80.72802877940167,81.35650790172139,82.49553499538749,80.96628318905327,0.3637614165561186,0.32977553183800307,1.5292518063342158,80.49742305990911
2020-02-20,MIA,Miami (Intl Airport),81.5,71.9,76.4,1018.5,10.4,154,21.7,0.063,0.063,84,70.8,37,10.654161111111112,0,1,0,0,-2.3999999999999773,9.599999999999994,78.88742507020085,79.79138069917127,81.03724808501993,81.46598371176898,79.82477356545492,80.29550939154026,1.0194402407928769,0.8813537766990089,0.47073582608534537,78.88742507020085
2020-02-21,MIA,Miami (Intl Airport),79.2,58.5,69.9,1017.9,17.0,330,34.7,0.035,0.035,81,63.4,54,8.060941666666666,1,0,0,0,-0.6000000000000227,20.700000000000003,80.56803550648246,83.1598967365812,79.57232391116347,79.32651154829732,81.32364063776083,80.65669192563111,1.5181508582206449,1.5121678696794318,0.6669487121297237,80.56803550648246
2020-02-22,MIA,Miami (Intl Airport),72.1,57.3,64.6,1021.4,17.6,11,32.9,0.063,0.063,77,56.8,48,10.47353888888889,1,0,0,0,3.5,14.799999999999995,69.30124036719484,72.15693788087681,74.05807165093503,71.13526900419832,69.03359855024507,71.66287972580125,1.7202290074647055,1.9549584185198479,2.629281175556173,69.30124036719484
2020-02-23,MIA,Miami (Intl Airport),73.9,62.3,67.8,1021.4,14.2,54,27.5,0.0,0.0,66,55.4,41,10.728547222222222,0,0,1,0,0.0,11.600000000000009,73.62129158485034,73.77862913359617,72.08269543616909,77.04424191407644,72.70325904748015,74.13171451717301,1.8073804172038384,0.765087091560374,1.4284554696928637,73.62129158485034
2020-02-24,MIA,Miami (Intl Airport),77.6,63.1,70.9,1018.2,13.9,132,27.1,0.0,0.0,62,57.0,79,10.59008611111111,0,0,1,0,-3.199999999999932,14.499999999999991,75.86951097286014,77.41275736185877,79.41572127540897,77.62612137349734,78.81398480011,77.58102774590631,1.257551029681711,1.4517836296564115,1.2329570542036947,75.86951097286014
2020-02-25,MIA,Miami (Intl Airport),80.6,71.6,75.6,1015.2,15.9,167,30.0,0.059,0.059,75,67.0,57,10.778677777777776,0,1,0,0,-3.0,9.0,79.29273410850026,83.57537689280701,81.72342205583688,82.17155235331641,81.51290158118792,81.69077135261514,1.5439022884674576,1.7536948243788775,0.1778697714272255,79.29273410850026
2020-02-26,MIA,Miami (Intl Airport),82.9,72.0,76.5,1014.5,15.2,183,31.3,0.689,0.689,86,71.7,57,10.804022222222224,0,1,0,0,-0.7000000000000455,10.900000000000006,84.13732605659318,81.15389488064555,81.91717916662088,84.91972089333404,86.79935486820992,83.03203024929842,1.5455856647833477,1.265460684489021,3.767324618911502,84.13732605659318
2020-02-27,MIA,Miami (Intl Airport),68.2,53.7,63.6,1019.2,13.9,337,26.4,0.142,0.142,66,51.0,43,8.901880555555556,1,0,0,0,4.7000000000000455,14.5,66.47940160042138,68.69947213572763,67.33811239902955,67.15445279595271,68.91209923838863,67.41785973278282,0.8060671295227634,0.9140506763293886,1.4942395056058189,66.47940160042138
2020-02-28,MIA,Miami (Intl Airport),67.0,47.8,56.2,1023.5,14.4,325,28.9,0.0,0.0,59,40.6,4,10.855158333333334,1,0,0,0,4.2999999999999545,19.200000000000003,68.71144439854811,67.90332494656839,66.36097510016192,67.77229176990274,66.10005956604775,67.68700905379528,0.8458574834007581,0.9750558969751489,1.5869494877475319,68.71144439854811
2020-02-29,MIA,Miami (Intl Airport),70.3,47.5,57.9,1024.6,12.2,337,24.2,0.0,0.0,59,42.2,21,10.878263888888888,1,0,0,0,1.099999999999909,22.8,70.9181714510959,73.09293140091147,66.14568068139835,71.49587844781004,66.45236269607382,70.41316549530393,2.5893952140741874,2.9015425312513754,3.960802799230109,70.9181714510959
2020-03-01,MIA,Miami (Intl Airport),73.4,48.5,61.8,1024.6,13.3,47,26.4,0.0,0.0,53,44.0,21,10.894602777777775,0,0,1,0,0.0,24.90000000000001,75.24249156581669,72.12594878025429,70.96465724478703,74.44290384063312,74.31042515785603,73.19400035787278,1.7224097238019913,1.8062023832329726,1.1164247999832497,75.24249156581669
2020-03-02,MIA,Miami (Intl Airport),75.4,65.2,70.5,1021.1,15.2,127,28.9,0.0,0.0,57,54.4,68,8.578236111111112,0,0,1,0,-3.4999999999998863,10.200000000000005,73.90121964555752,72.89400048566321,75.02503702501744,73.59386957474321,72.74631756769094,73.85353168274534,0.7685739127233008,0.8704259921630453,1.1072141150544041,73.90121964555752
2020-03-03,MIA,Miami (Intl Airport),78.6,67.7,73.8,1017.7,15.5,155,29.5,0.028,0.028,74,65.0,63,9.585302777777777,0,1,0,0,-3.3999999999999773,10.899999999999991,78.77343118563215,76.6682567314898,79.45307858005307,80.83521539382521,78.22861146274853,78.93249547275006,1.5036146775791357,1.185510335085556,0.7038840100015307,78.77343118563215
2020-03-04,MIA,Miami (Intl Airport),82.8,70.8,75.8,1017.0,14.3,162,28.0,0.0,0.0,83,69.8,18,10.944669444444443,0,1,0,0,-0.7000000000000455,12.0,82.99522659297837,86.83619346567097,80.4247977652453,84.58685279277111,85.4771439947812,83.71076765416643,2.3369536149892496,2.6345171538000405,1.7663763406147694,82.99522659297837
2020-03-05,MIA,Miami (Intl Airport),85.2,73.7,78.8,1017.4,13.2,177,27.5,0.098,0.098,79,71.3,64,10.96162222222222,0,1,0,0,0.3999999999999772,11.5,86.48147600876068,87.78349570146527,85.76114993191725,84.3256057566011,87.93643322805143,86.08793184968607,1.2492391144963844,0.8369260785610374,1.8485013783653557,86.48147600876068
2020-03-06,MIA,Miami (Intl Airport),86.8,65.7,76.2,1017.5,13.1,292,30.9,0.059,0.059,71,65.2,65,10.978663888888889,0,0,0,1,0.1000000000000227,21.099999999999994,88.49926331756934,89.01062780298658,86.88900416463846,85.72570822958001,87.27840563527903,87.5311508786936,1.303655363337207,0.9040473831818271,0.25274524341456583,88.49926331756934
2020-03-07,MIA,Miami (Intl Airport),73.7,58.0,65.7,1023.0,17.8,18,33.3,0.0,0.0,52,47.4,64,9.360027777777775,1,0,0,0,5.5,15.700000000000005,75.11334502635175,75.74870357971993,72.84064774585082,74.17305934419109,70.42805423878511,74.4689389240284,1.0945242899731007,1.2483599086194224,4.0408846852432845,75.11334502635175
2020-03-08,MIA,Miami (Intl Airport),71.7,65.8,68.9,1027.8,21.5,68,39.1,0.004,0.004,51,50.2,99,3.487744444444444,0,0,1,0,4.7999999999999545,5.900000000000006,73.17742515450878,70.13338248654988,73.2705107191431,69.97604313391476,74.27853976608502,71.63934037352912,1.5859451720153699,1.4574114890003198,2.639199392555895,73.17742515450878
2020-03-09,MIA,Miami (Intl Airport),75.5,68.5,71.5,1028.4,20.4,89,37.8,0.016,0.016,56,54.8,63,10.985658333333332,0,0,1,0,0.6000000000001364,7.0,75.98275278503415,73.9372846087661,76.88271276216105,74.61445746229201,77.37388759361282,75.35430190456333,1.1495975463325614,1.2324057334862082,2.0195856890494923,75.98275278503415
2020-03-10,MIA,Miami (Intl Airport),78.3,69.9,73.5,1025.6,14.8,97,29.3,0.008,0.008,61,59.2,46,11.0,0,0,1,0,-2.800000000000182,8.399999999999991,77.88883278692892,74.85790574874068,76.33516751903812,77.65437793696907,81.72047255937144,76.68407099791919,1.209293148817605,1.2375018210290998,5.0364015614522515,77.88883278692892
2020-03-11,MIA,Miami (Intl Airport),78.1,66.3,72.1,1020.9,11.5,86,23.3,0.051,0.051,71,62.0,38,11.0,0,0,1,0,-4.699999999999932,11.799999999999995,79.45171544579384,81.34772282464428,81.4072704320597,77.29787379311362,77.62878285060292,79.87614562390286,1.6835609021822038,0.9081473939665128,2.2473627732999404,79.45171544579384
2020-03-12,MIA,Miami (Intl Airport),81.3,64.4,72.0,1017.7,10.5,69,20.8,0.008,0.008,72,61.6,45,9.589577777777778,0,0,1,0,-3.199999999999932,16.89999999999999,80.68308011350419,79.95697878939784,77.61701058132708,81.27787842297474,78.08608601572222,79.88373697680095,1.3897835026708798,1.3082412589170425,1.7976509610787303,80.68308011350419
2020-03-13,MIA,Miami (Intl Airport),81.6,64.5,73.5,1020.3,11.4,72,21.9,0.0,0.0,72,63.1,27,11.0,0,0,1,0,2.599999999999909,17.099999999999994,81.5487421776985,85.83154161912596,80.58130980733857,81.8921610084421,83.86662096452321,82.46343865315129,2.0030947538245605,2.2814038203657714,1.4031823113719213,81.5487421776985
2020-03-14,MIA,Miami (Intl Airport),80.1,70.7,75.4,1022.7,10.7,94,22.1,0.055,0.055,77,67.3,48,11.0,0,0,1,0,2.400000000000091,9.399999999999991,80.52043693794886,80.68496837588458,79.37519513262383,79.75218303740814,77.69997369453043,80.08319587096635,0.5394776269238024,0.5825380612739308,2.383222176435922,80.52043693794886
2020-03-15,MIA,Miami (Intl Airport),82.8,69.4,75.6,1022.7,9.2,101,19.7,0.0,0.0,75,66.4,19,11.0,0,0,1,0,0.0,13.399999999999991,84.0690675133341,79.31701668677181,84.7421766767644,80.69445242288214,85.20651818519163,82.20567832493812,2.2657345907622926,2.414480020421735,3.0008398602535067,84.0690675133341
2020-03-16,MIA,Miami (Intl Airport),82.3,67.2,75.0,1022.1,11.9,78,24.4,0.0,0.0,73,64.8,43,11.0,0,0,1,0,-0.6000000000000227,15.099999999999994,81.76927371068173,79.83626262373383,83.45859729015928,83.69315130261366,81.20480337974115,82.18932123179712,1.5480545312746068,1.4799269671931587,0.9845178520559728,81.76927371068173
