date,city,city_name,actual_high_temp,actual_low_temp,actual_mean_temp,precipitation,wind_speed,humidity
2020-01-23,HOU,Houston (Hobby),64.7,48.5,59.1,0.161,15.5,86
2020-01-24,HOU,Houston (Hobby),63.8,41.0,52.8,0.0,8.5,70
2020-01-25,HOU,Houston (Hobby),64.5,44.0,55.0,0.189,13.5,78
2020-01-26,HOU,Houston (Hobby),72.7,54.9,64.0,0.63,10.1,85
2020-01-27,HOU,Houston (Hobby),63.5,51.1,55.7,0.0,10.6,89
2020-01-28,HOU,Houston (Hobby),65.6,54.1,59.0,0.614,15.9,88
2020-01-29,HOU,Houston (Hobby),59.2,45.6,51.4,0.0,15.2,66
2020-01-30,HOU,Houston (Hobby),57.3,47.6,52.0,0.063,9.2,81
2020-01-31,HOU,Houston (Hobby),58.4,45.0,51.9,0.0,9.4,82
2020-02-01,HOU,Houston (Hobby),65.2,40.3,51.4,0.0,8.8,68
2020-02-02,HOU,Houston (Hobby),71.6,48.1,58.1,0.0,10.4,57
2020-02-03,HOU,Houston (Hobby),73.0,56.1,65.1,0.063,21.5,80
2020-02-04,HOU,Houston (Hobby),77.5,66.0,70.7,0.114,17.6,85
2020-02-05,HOU,Houston (Hobby),67.6,44.4,51.8,0.429,15.9,85
2020-02-06,HOU,Houston (Hobby),50.4,36.6,42.5,0.138,17.5,59
2020-02-07,HOU,Houston (Hobby),69.0,36.2,52.6,0.0,15.3,58
2020-02-08,HOU,Houston (Hobby),66.9,51.0,57.5,0.02,10.7,85
2020-02-09,HOU,Houston (Hobby),72.8,59.8,66.6,0.622,20.9,89
2020-02-10,HOU,Houston (Hobby),75.2,66.1,71.2,0.161,18.2,92
2020-02-11,HOU,Houston (Hobby),60.3,51.7,56.4,0.295,11.7,93
2020-02-12,HOU,Houston (Hobby),67.2,51.7,59.0,0.39,13.6,92
2020-02-13,HOU,Houston (Hobby),59.1,44.7,50.7,0.0,16.0,72
2020-02-14,HOU,Houston (Hobby),57.9,38.7,47.4,0.0,11.5,71
2020-02-15,HOU,Houston (Hobby),65.9,45.1,55.5,0.0,10.9,77
2020-02-16,HOU,Houston (Hobby),72.3,56.0,63.7,0.012,9.7,87
2020-02-17,HOU,Houston (Hobby),76.7,59.1,67.8,0.11,15.2,94
2020-02-18,HOU,Houston (Hobby),76.5,66.3,71.0,0.039,11.2,91
2020-02-19,HOU,Houston (Hobby),63.8,54.8,59.3,0.283,11.9,91
2020-02-20,HOU,Houston (Hobby),54.5,46.9,50.7,0.437,18.2,86
2020-02-21,HOU,Houston (Hobby),54.2,39.8,46.4,0.0,16.0,58
2020-02-22,HOU,Houston (Hobby),60.5,39.5,49.3,0.0,10.1,67
2020-02-23,HOU,Houston (Hobby),68.0,49.5,60.2,0.063,14.6,80
2020-02-24,HOU,Houston (Hobby),73.5,56.9,65.5,0.606,13.8,78
2020-02-25,HOU,Houston (Hobby),69.8,50.9,59.9,0.0,16.1,69
2020-02-26,HOU,Houston (Hobby),56.6,42.7,50.4,0.0,23.4,44
2020-02-27,HOU,Houston (Hobby),55.1,32.3,44.8,0.0,10.1,56
2020-02-28,HOU,Houston (Hobby),67.4,41.1,52.7,0.0,12.1,58
2020-02-29,HOU,Houston (Hobby),70.3,43.0,57.1,0.0,14.7,71
2020-03-01,HOU,Houston (Hobby),71.2,62.3,66.3,0.035,18.5,77
2020-03-02,HOU,Houston (Hobby),77.6,65.1,69.4,0.035,14.5,89
2020-03-03,HOU,Houston (Hobby),76.2,66.8,70.1,0.161,12.3,93
2020-03-04,HOU,Houston (Hobby),77.8,58.0,68.6,0.228,16.3,91
2020-03-05,HOU,Houston (Hobby),69.8,51.9,59.3,0.0,15.2,69
2020-03-06,HOU,Houston (Hobby),67.2,52.6,58.3,0.0,11.6,48
2020-03-07,HOU,Houston (Hobby),59.7,47.9,54.2,0.0,11.1,67
2020-03-08,HOU,Houston (Hobby),70.5,51.9,61.2,0.0,15.5,75
2020-03-09,HOU,Houston (Hobby),73.0,60.5,66.2,0.094,14.2,87
2020-03-10,HOU,Houston (Hobby),77.1,65.2,69.6,0.472,11.7,88
2020-03-11,HOU,Houston (Hobby),77.3,62.7,69.3,0.02,11.7,85
2020-03-12,HOU,Houston (Hobby),79.9,66.7,71.6,0.031,14.6,82
2020-03-13,HOU,Houston (Hobby),77.7,68.3,71.9,0.075,14.8,86
2020-03-14,HOU,Houston (Hobby),78.9,68.7,72.8,0.012,14.9,85
2020-03-15,HOU,Houston (Hobby),78.5,67.2,71.8,0.059,11.8,90
2020-03-16,HOU,Houston (Hobby),72.1,63.6,67.7,0.083,15.7,91
2020-03-17,HOU,Houston (Hobby),78.4,65.8,70.8,0.051,15.0,88
2020-03-18,HOU,Houston (Hobby),80.2,68.7,73.5,0.004,15.4,84
2020-03-19,HOU,Houston (Hobby),82.1,71.7,75.3,0.028,19.2,84
2020-03-20,HOU,Houston (Hobby),73.6,63.4,69.7,1.594,14.0,91
2020-03-21,HOU,Houston (Hobby),66.0,54.6,60.0,0.193,13.6,90
2020-03-22,HOU,Houston (Hobby),77.4,60.4,68.7,0.126,14.4,90
2020-03-23,HOU,Houston (Hobby),81.0,68.6,73.8,0.055,15.3,87
2020-03-24,HOU,Houston (Hobby),83.5,70.6,76.0,0.031,17.5,82
2020-03-25,HOU,Houston (Hobby),84.6,64.5,73.2,0.0,10.5,87
2020-03-26,HOU,Houston (Hobby),84.0,67.2,74.9,0.0,15.1,84
2020-03-27,HOU,Houston (Hobby),84.3,70.8,76.5,0.0,16.8,81
2020-03-28,HOU,Houston (Hobby),84.1,64.1,73.7,0.035,16.2,80
2020-03-29,HOU,Houston (Hobby),77.6,56.3,66.9,0.024,11.7,67
2020-03-30,HOU,Houston (Hobby),81.2,65.8,72.8,0.02,16.5,75
2020-03-31,HOU,Houston (Hobby),74.4,60.9,70.9,0.02,17.9,75
2020-04-01,HOU,Houston (Hobby),71.8,53.6,63.0,0.0,12.6,69
2020-04-02,HOU,Houston (Hobby),77.0,61.5,69.1,0.028,16.1,74
2020-04-03,HOU,Houston (Hobby),76.0,67.6,71.0,0.587,11.9,84
2020-04-04,HOU,Houston (Hobby),67.6,57.4,63.0,0.65,13.4,94
2020-04-05,HOU,Houston (Hobby),73.4,60.8,66.5,0.024,12.2,85
2020-04-06,HOU,Houston (Hobby),77.1,64.4,70.0,0.287,12.3,91
2020-04-07,HOU,Houston (Hobby),82.5,71.2,76.3,0.031,10.2,88
2020-04-08,HOU,Houston (Hobby),85.3,72.4,77.7,0.043,9.7,86
2020-04-09,HOU,Houston (Hobby),85.3,70.0,76.4,0.693,14.4,87
2020-04-10,HOU,Houston (Hobby),73.9,66.2,70.2,0.024,14.2,77
2020-04-11,HOU,Houston (Hobby),77.9,62.1,70.7,0.075,16.8,76
2020-04-12,HOU,Houston (Hobby),87.3,66.7,77.2,0.067,17.7,71
2020-04-13,HOU,Houston (Hobby),68.6,52.7,61.4,0.0,15.4,61
2020-04-14,HOU,Houston (Hobby),69.6,47.7,58.6,0.0,13.3,66
2020-04-15,HOU,Houston (Hobby),67.2,48.7,57.8,0.0,11.5,58
2020-04-16,HOU,Houston (Hobby),71.7,51.8,62.7,0.0,13.9,63
2020-04-17,HOU,Houston (Hobby),79.2,64.5,71.2,0.614,10.4,82
2020-04-18,HOU,Houston (Hobby),72.7,61.8,67.8,0.5,12.3,90
2020-04-19,HOU,Houston (Hobby),81.2,69.4,73.1,1.028,9.9,92
2020-04-20,HOU,Houston (Hobby),80.7,63.6,71.3,0.0,8.0,84
2020-04-21,HOU,Houston (Hobby),80.3,66.1,71.6,0.031,11.6,86
2020-04-22,HOU,Houston (Hobby),82.4,69.2,75.8,0.087,21.5,87
2020-04-23,HOU,Houston (Hobby),83.3,66.1,76.2,0.004,16.4,71
2020-04-24,HOU,Houston (Hobby),86.7,63.2,74.4,0.0,14.3,73
2020-04-25,HOU,Houston (Hobby),77.6,65.0,71.3,0.0,16.4,68
2020-04-26,HOU,Houston (Hobby),81.8,59.7,70.4,0.0,9.5,56
2020-04-27,HOU,Houston (Hobby),81.0,62.1,71.9,0.0,16.3,71
2020-04-28,HOU,Houston (Hobby),76.6,68.5,72.1,1.85,17.3,89
2020-04-29,HOU,Houston (Hobby),79.6,61.9,72.1,0.339,14.1,75
2020-04-30,HOU,Houston (Hobby),78.0,56.0,67.6,0.0,8.1,58
2020-05-01,HOU,Houston (Hobby),80.1,60.1,70.0,0.0,12.0,71
2020-05-02,HOU,Houston (Hobby),83.0,66.7,74.4,0.0,13.5,74
2020-05-03,HOU,Houston (Hobby),84.2,67.2,75.3,0.0,12.1,77
2020-05-04,HOU,Houston (Hobby),87.0,70.6,77.0,0.004,13.9,79
2020-05-05,HOU,Houston (Hobby),87.4,73.0,78.3,0.106,11.9,82
2020-05-06,HOU,Houston (Hobby),80.9,64.6,73.1,0.295,12.8,62
2020-05-07,HOU,Houston (Hobby),80.6,60.0,71.6,0.0,16.1,71
2020-05-08,HOU,Houston (Hobby),85.7,69.9,76.1,0.756,17.6,78
2020-05-09,HOU,Houston (Hobby),72.8,60.2,66.6,0.0,12.9,67
2020-05-10,HOU,Houston (Hobby),76.5,60.0,68.0,0.0,8.0,63
2020-05-11,HOU,Houston (Hobby),78.1,61.0,70.1,0.0,11.0,69
2020-05-12,HOU,Houston (Hobby),81.4,68.8,74.2,0.075,15.9,74
2020-05-13,HOU,Houston (Hobby),83.9,70.9,76.3,0.63,15.7,78
2020-05-14,HOU,Houston (Hobby),81.1,72.3,75.8,0.15,12.0,86
2020-05-15,HOU,Houston (Hobby),81.6,71.6,75.8,0.193,12.2,89
2020-05-16,HOU,Houston (Hobby),82.9,68.6,74.7,1.461,14.7,80
2020-05-17,HOU,Houston (Hobby),83.6,63.6,72.8,0.059,13.4,74
2020-05-18,HOU,Houston (Hobby),87.5,63.3,76.3,0.0,9.1,73
2020-05-19,HOU,Houston (Hobby),89.7,69.0,79.0,0.0,11.5,77
2020-05-20,HOU,Houston (Hobby),90.2,71.0,79.6,0.012,11.7,83
2020-05-21,HOU,Houston (Hobby),87.1,70.2,78.6,0.012,13.6,83
2020-05-22,HOU,Houston (Hobby),87.3,72.1,79.0,0.122,15.6,83
2020-05-23,HOU,Houston (Hobby),87.2,74.2,79.9,0.102,14.4,82
2020-05-24,HOU,Houston (Hobby),82.2,69.6,75.7,0.661,13.8,87
2020-05-25,HOU,Houston (Hobby),86.4,72.1,77.5,0.008,11.7,79
2020-05-26,HOU,Houston (Hobby),81.9,66.9,73.8,0.122,9.9,76
2020-05-27,HOU,Houston (Hobby),86.3,62.0,72.5,0.453,11.7,82
2020-05-28,HOU,Houston (Hobby),81.3,67.3,73.1,0.594,11.4,86
2020-05-29,HOU,Houston (Hobby),84.0,68.7,76.1,0.024,10.5,80
2020-05-30,HOU,Houston (Hobby),84.3,69.9,76.8,0.012,8.8,72
2020-05-31,HOU,Houston (Hobby),80.6,71.4,75.4,0.311,9.9,90
2020-06-01,HOU,Houston (Hobby),82.3,71.5,75.9,0.421,10.0,88
2020-06-02,HOU,Houston (Hobby),85.5,72.6,78.7,0.012,10.3,81
2020-06-03,HOU,Houston (Hobby),84.4,72.0,78.1,0.476,7.4,88
2020-06-04,HOU,Houston (Hobby),85.8,71.6,78.8,0.091,8.8,88
2020-06-05,HOU,Houston (Hobby),86.9,72.0,79.7,0.059,8.0,85
2020-06-06,HOU,Houston (Hobby),91.6,73.4,81.9,0.012,9.9,79
2020-06-07,HOU,Houston (Hobby),93.0,74.0,83.0,0.004,11.5,69
2020-06-08,HOU,Houston (Hobby),89.2,75.9,81.9,0.177,12.4,79
2020-06-09,HOU,Houston (Hobby),93.5,78.8,84.5,0.004,12.6,77
2020-06-10,HOU,Houston (Hobby),91.5,70.8,80.8,0.181,11.6,63
2020-06-11,HOU,Houston (Hobby),89.2,67.6,77.2,0.0,8.3,53
2020-06-12,HOU,Houston (Hobby),89.6,67.6,77.7,0.0,10.5,55
2020-06-13,HOU,Houston (Hobby),89.5,68.6,78.7,0.0,10.0,54
2020-06-14,HOU,Houston (Hobby),87.7,69.1,79.1,0.012,9.7,65
2020-06-15,HOU,Houston (Hobby),88.8,74.1,80.9,0.008,12.1,78
2020-06-16,HOU,Houston (Hobby),89.2,70.7,80.7,0.0,9.5,72
2020-06-17,HOU,Houston (Hobby),90.8,70.8,80.7,0.004,11.3,69
2020-06-18,HOU,Houston (Hobby),90.2,71.8,80.7,0.0,13.7,71
2020-06-19,HOU,Houston (Hobby),88.6,73.7,80.5,0.043,13.1,77
2020-06-20,HOU,Houston (Hobby),88.5,73.6,79.8,0.421,10.6,82
2020-06-21,HOU,Houston (Hobby),85.5,74.4,79.1,0.177,16.1,85
2020-06-22,HOU,Houston (Hobby),84.7,71.7,77.7,0.929,15.6,86
2020-06-23,HOU,Houston (Hobby),83.4,74.5,78.6,0.299,16.0,83
2020-06-24,HOU,Houston (Hobby),81.9,73.0,76.0,1.748,12.8,89
2020-06-25,HOU,Houston (Hobby),83.6,73.5,77.7,0.472,16.6,90
2020-06-26,HOU,Houston (Hobby),83.6,76.9,80.5,0.071,13.3,89
2020-06-27,HOU,Houston (Hobby),86.1,77.0,81.0,0.146,12.0,88
2020-06-28,HOU,Houston (Hobby),86.1,77.8,81.6,0.142,15.2,84
2020-06-29,HOU,Houston (Hobby),88.1,79.5,82.8,0.122,16.3,82
2020-06-30,HOU,Houston (Hobby),89.5,79.0,83.5,0.047,15.0,82
2020-07-01,HOU,Houston (Hobby),91.0,78.7,83.9,0.004,14.6,81
2020-07-02,HOU,Houston (Hobby),93.3,78.2,85.0,0.008,10.7,77
2020-07-03,HOU,Houston (Hobby),91.5,77.1,83.6,0.004,13.1,78
2020-07-04,HOU,Houston (Hobby),93.1,75.7,83.8,0.004,9.6,76
2020-07-05,HOU,Houston (Hobby),94.0,77.0,84.6,0.0,11.4,73
2020-07-06,HOU,Houston (Hobby),90.5,78.9,83.8,0.043,11.2,79
2020-07-07,HOU,Houston (Hobby),92.0,78.7,84.5,0.047,11.2,77
2020-07-08,HOU,Houston (Hobby),94.4,79.9,85.7,0.004,13.3,74
2020-07-09,HOU,Houston (Hobby),94.1,79.8,85.9,0.008,13.9,74
2020-07-10,HOU,Houston (Hobby),95.2,79.2,86.3,0.004,12.2,75
2020-07-11,HOU,Houston (Hobby),97.2,80.2,86.9,0.004,12.3,71
2020-07-12,HOU,Houston (Hobby),96.9,77.5,86.4,0.008,11.1,71
2020-07-13,HOU,Houston (Hobby),99.1,78.4,87.2,0.0,14.6,69
2020-07-14,HOU,Houston (Hobby),96.4,79.7,86.0,0.0,14.3,71
2020-07-15,HOU,Houston (Hobby),96.0,80.8,86.9,0.0,14.2,69
2020-07-16,HOU,Houston (Hobby),96.4,77.8,85.2,0.264,12.2,74
2020-07-17,HOU,Houston (Hobby),82.7,77.3,79.5,0.807,10.1,91
2020-07-18,HOU,Houston (Hobby),87.7,75.6,80.9,0.055,11.5,84
2020-07-19,HOU,Houston (Hobby),87.4,75.9,81.3,0.087,10.9,84
2020-07-20,HOU,Houston (Hobby),85.2,74.3,78.9,0.539,12.4,88
2020-07-21,HOU,Houston (Hobby),83.4,74.8,77.3,2.264,10.1,91
2020-07-22,HOU,Houston (Hobby),85.3,75.2,79.2,0.744,8.4,89
2020-07-23,HOU,Houston (Hobby),89.1,77.4,82.6,0.154,8.9,84
2020-07-24,HOU,Houston (Hobby),85.7,77.4,81.1,0.358,19.8,85
2020-07-25,HOU,Houston (Hobby),82.6,77.1,79.0,1.134,17.8,93
2020-07-26,HOU,Houston (Hobby),82.5,75.4,78.6,1.063,13.7,91
2020-07-27,HOU,Houston (Hobby),84.4,74.5,78.9,0.264,7.7,89
2020-07-28,HOU,Houston (Hobby),87.5,74.5,79.8,0.461,7.9,86
2020-07-29,HOU,Houston (Hobby),87.8,74.1,80.6,0.264,11.8,87
2020-07-30,HOU,Houston (Hobby),90.2,78.2,83.3,0.039,12.4,82
2020-07-31,HOU,Houston (Hobby),89.2,77.9,82.5,0.138,11.7,85
2020-08-01,HOU,Houston (Hobby),85.0,75.3,79.1,0.787,9.0,89
2020-08-02,HOU,Houston (Hobby),88.3,73.3,80.1,0.13,5.3,84
2020-08-03,HOU,Houston (Hobby),90.6,75.3,82.5,0.012,11.0,77
2020-08-04,HOU,Houston (Hobby),91.1,74.0,82.0,0.126,8.6,78
2020-08-05,HOU,Houston (Hobby),92.1,76.5,83.7,0.004,8.1,75
2020-08-06,HOU,Houston (Hobby),89.6,76.4,82.2,0.043,8.4,81
2020-08-07,HOU,Houston (Hobby),91.1,75.3,82.8,0.024,9.9,81
2020-08-08,HOU,Houston (Hobby),88.8,76.7,82.2,0.098,9.3,85
2020-08-09,HOU,Houston (Hobby),89.7,77.1,82.7,0.087,10.1,80
2020-08-10,HOU,Houston (Hobby),93.1,78.0,84.5,0.016,11.0,76
2020-08-11,HOU,Houston (Hobby),91.9,77.8,83.3,0.067,10.9,80
2020-08-12,HOU,Houston (Hobby),94.8,78.9,85.5,0.02,12.0,76
2020-08-13,HOU,Houston (Hobby),95.1,77.9,86.2,0.0,10.3,70
2020-08-14,HOU,Houston (Hobby),96.2,78.3,86.3,0.024,12.1,72
2020-08-15,HOU,Houston (Hobby),97.6,79.1,87.4,0.0,12.0,69
2020-08-16,HOU,Houston (Hobby),97.7,79.0,87.2,0.0,9.6,69
2020-08-17,HOU,Houston (Hobby),94.8,77.6,85.4,0.031,10.6,68
2020-08-18,HOU,Houston (Hobby),94.3,75.5,84.5,0.0,9.1,64
2020-08-19,HOU,Houston (Hobby),95.6,76.1,85.2,0.0,10.2,57
2020-08-20,HOU,Houston (Hobby),92.9,74.6,83.1,0.008,10.8,57
2020-08-21,HOU,Houston (Hobby),89.9,73.8,81.3,0.134,5.9,71
2020-08-22,HOU,Houston (Hobby),88.4,76.2,82.0,0.055,8.4,74
2020-08-23,HOU,Houston (Hobby),91.6,73.9,82.7,0.004,9.0,72
2020-08-24,HOU,Houston (Hobby),93.1,75.9,83.8,0.016,10.1,73
2020-08-25,HOU,Houston (Hobby),94.2,77.6,84.9,0.012,11.8,66
2020-08-26,HOU,Houston (Hobby),88.3,78.4,82.9,0.295,16.6,80
2020-08-27,HOU,Houston (Hobby),94.0,78.8,85.9,0.0,16.8,66
2020-08-28,HOU,Houston (Hobby),93.1,79.4,85.5,0.051,13.2,78
2020-08-29,HOU,Houston (Hobby),91.3,79.5,84.6,0.224,9.3,80
2020-08-30,HOU,Houston (Hobby),90.8,78.9,83.6,0.232,13.2,84
2020-08-31,HOU,Houston (Hobby),96.3,79.0,86.0,0.075,13.9,77
2020-09-01,HOU,Houston (Hobby),96.0,81.9,87.7,0.028,18.0,73
2020-09-02,HOU,Houston (Hobby),98.1,82.5,88.5,0.004,17.0,66
2020-09-03,HOU,Houston (Hobby),88.0,81.6,84.2,0.299,11.4,79
2020-09-04,HOU,Houston (Hobby),88.0,76.3,81.2,0.39,11.1,84
2020-09-05,HOU,Houston (Hobby),89.3,76.8,81.0,0.177,13.0,82
2020-09-06,HOU,Houston (Hobby),90.6,75.3,80.4,0.193,9.4,85
2020-09-07,HOU,Houston (Hobby),89.9,75.3,81.4,0.165,8.3,83
2020-09-08,HOU,Houston (Hobby),83.7,76.8,78.9,0.524,9.9,89
2020-09-09,HOU,Houston (Hobby),89.7,77.8,82.2,0.079,11.0,80
2020-09-10,HOU,Houston (Hobby),87.9,76.5,80.3,0.165,9.8,88
2020-09-11,HOU,Houston (Hobby),88.0,70.3,78.5,0.055,10.3,81
2020-09-12,HOU,Houston (Hobby),90.3,73.5,81.5,0.043,8.9,79
2020-09-13,HOU,Houston (Hobby),90.1,75.5,80.7,0.992,11.8,84
2020-09-14,HOU,Houston (Hobby),90.1,75.7,81.5,0.098,13.0,80
2020-09-15,HOU,Houston (Hobby),92.7,76.1,83.7,0.02,11.9,68
2020-09-16,HOU,Houston (Hobby),92.5,76.8,83.0,0.154,9.3,70
2020-09-17,HOU,Houston (Hobby),88.6,76.2,80.8,0.161,11.4,79
2020-09-18,HOU,Houston (Hobby),87.7,75.1,80.0,0.0,12.7,62
2020-09-19,HOU,Houston (Hobby),88.2,69.7,78.2,0.0,16.1,57
2020-09-20,HOU,Houston (Hobby),74.5,68.7,71.5,0.874,21.9,74
2020-09-21,HOU,Houston (Hobby),77.1,68.1,72.5,0.937,20.5,90
2020-09-22,HOU,Houston (Hobby),80.5,73.9,76.5,3.508,14.4,92
2020-09-23,HOU,Houston (Hobby),81.5,71.0,74.8,0.236,17.1,85
2020-09-24,HOU,Houston (Hobby),76.0,68.4,72.0,0.004,8.9,79
2020-09-25,HOU,Houston (Hobby),79.9,67.1,73.1,0.0,10.1,80
2020-09-26,HOU,Houston (Hobby),84.7,66.7,75.7,0.0,7.9,81
2020-09-27,HOU,Houston (Hobby),88.2,74.3,80.1,0.0,12.0,80
2020-09-28,HOU,Houston (Hobby),78.4,70.7,74.7,0.291,16.8,74
2020-09-29,HOU,Houston (Hobby),77.1,59.0,68.3,0.0,13.4,48
2020-09-30,HOU,Houston (Hobby),81.6,54.9,68.6,0.0,6.0,57
2020-10-01,HOU,Houston (Hobby),84.3,57.1,71.1,0.0,8.7,58
2020-10-02,HOU,Houston (Hobby),79.7,60.6,69.7,0.0,9.2,57
2020-10-03,HOU,Houston (Hobby),81.4,58.5,69.4,0.0,9.7,66
2020-10-04,HOU,Houston (Hobby),83.1,60.0,71.4,0.0,5.9,73
2020-10-05,HOU,Houston (Hobby),80.7,66.4,72.5,0.0,7.3,69
2020-10-06,HOU,Houston (Hobby),84.5,62.1,72.1,0.0,8.2,70
2020-10-07,HOU,Houston (Hobby),85.9,60.8,73.6,0.02,7.6,64
2020-10-08,HOU,Houston (Hobby),79.7,72.1,75.8,0.201,11.9,87
2020-10-09,HOU,Houston (Hobby),77.6,73.1,74.2,2.374,24.7,91
2020-10-10,HOU,Houston (Hobby),87.9,67.8,77.1,0.0,10.2,80
2020-10-11,HOU,Houston (Hobby),89.5,71.8,79.3,0.0,11.0,82
2020-10-12,HOU,Houston (Hobby),87.7,74.1,80.0,0.016,12.4,79
2020-10-13,HOU,Houston (Hobby),84.3,69.3,76.1,0.0,8.1,68
2020-10-14,HOU,Houston (Hobby),85.7,67.1,75.9,0.0,10.5,77
2020-10-15,HOU,Houston (Hobby),87.3,71.2,78.3,0.067,13.2,81
2020-10-16,HOU,Houston (Hobby),75.5,58.9,64.0,0.492,18.5,82
2020-10-17,HOU,Houston (Hobby),79.5,63.7,71.4,0.028,13.3,72
2020-10-18,HOU,Houston (Hobby),85.7,71.3,77.7,0.02,13.0,77
2020-10-19,HOU,Houston (Hobby),83.6,74.0,77.1,0.201,10.3,87
2020-10-20,HOU,Houston (Hobby),83.6,71.5,76.2,0.024,13.1,87
2020-10-21,HOU,Houston (Hobby),83.4,69.9,75.8,0.043,11.9,88
2020-10-22,HOU,Houston (Hobby),81.7,72.6,75.7,0.102,11.4,88
2020-10-23,HOU,Houston (Hobby),82.5,60.8,74.2,0.028,16.1,84
2020-10-24,HOU,Houston (Hobby),72.0,54.8,63.5,0.0,13.0,65
2020-10-25,HOU,Houston (Hobby),74.0,63.2,68.9,0.035,12.3,84
2020-10-26,HOU,Houston (Hobby),80.0,70.8,74.3,0.091,14.9,86
2020-10-27,HOU,Houston (Hobby),79.2,64.1,69.8,0.264,11.1,87
2020-10-28,HOU,Houston (Hobby),67.9,48.9,56.5,0.394,17.8,88
2020-10-29,HOU,Houston (Hobby),63.3,47.9,54.0,0.0,15.9,59
2020-10-30,HOU,Houston (Hobby),64.6,48.5,56.2,0.0,14.3,66
2020-10-31,HOU,Houston (Hobby),70.9,48.1,59.0,0.0,8.0,74
2020-11-01,HOU,Houston (Hobby),75.6,52.3,63.3,0.0,13.0,69
2020-11-02,HOU,Houston (Hobby),69.4,50.8,59.1,0.0,9.4,53
2020-11-03,HOU,Houston (Hobby),72.5,46.7,58.7,0.0,6.5,61
2020-11-04,HOU,Houston (Hobby),77.0,50.1,63.5,0.0,10.6,74
2020-11-05,HOU,Houston (Hobby),77.4,61.7,68.5,0.0,9.3,81
2020-11-06,HOU,Houston (Hobby),75.6,57.0,65.6,0.0,6.8,80
2020-11-07,HOU,Houston (Hobby),78.8,57.9,67.5,0.0,8.3,79
2020-11-08,HOU,Houston (Hobby),79.1,64.7,70.3,0.024,9.3,87
2020-11-09,HOU,Houston (Hobby),83.0,70.6,74.7,0.012,10.8,86
2020-11-10,HOU,Houston (Hobby),82.0,71.0,75.3,0.047,9.8,86
2020-11-11,HOU,Houston (Hobby),81.3,68.4,73.6,0.031,8.8,80
2020-11-12,HOU,Houston (Hobby),80.0,64.1,71.0,0.0,7.0,64
2020-11-13,HOU,Houston (Hobby),77.5,66.0,71.4,0.063,10.6,89
2020-11-14,HOU,Houston (Hobby),81.6,70.5,75.0,0.063,16.8,86
2020-11-15,HOU,Houston (Hobby),74.5,58.2,69.5,0.161,21.1,57
2020-11-16,HOU,Houston (Hobby),69.8,49.6,58.7,0.0,10.7,45
2020-11-17,HOU,Houston (Hobby),72.3,47.7,58.6,0.0,9.9,55
2020-11-18,HOU,Houston (Hobby),70.7,50.6,60.0,0.0,10.4,62
2020-11-19,HOU,Houston (Hobby),78.1,59.6,67.5,0.012,11.9,80
2020-11-20,HOU,Houston (Hobby),78.5,65.9,70.7,0.063,12.3,87
2020-11-21,HOU,Houston (Hobby),75.8,65.2,69.4,0.012,11.2,85
2020-11-22,HOU,Houston (Hobby),78.8,60.8,69.1,0.0,6.5,76
2020-11-23,HOU,Houston (Hobby),71.4,59.9,64.5,0.0,10.4,77
2020-11-24,HOU,Houston (Hobby),80.3,64.0,71.9,0.047,19.5,78
2020-11-25,HOU,Houston (Hobby),72.3,59.1,68.0,0.091,13.1,69
2020-11-26,HOU,Houston (Hobby),74.8,56.3,65.5,0.051,9.2,79
