date,city,city_name,actual_high_temp,actual_low_temp,actual_mean_temp,pressure_msl,wind_speed,wind_direction,wind_gusts,precipitation,rain,humidity,dewpoint,cloudcover,sunshine_hours,wind_from_north,wind_from_south,wind_from_east,wind_from_west,pressure_change_24h,temp_range,ecmwf_forecast,gfs_forecast,gdps_forecast,icon_forecast,nws_forecast,ensemble_mean,ensemble_spread,model_disagreement,nws_vs_ensemble,best_model
2020-01-11,HOU,Houston (Hobby),73.0,44.5,56.4,1016.7,23.7,296,51.9,0.591,0.591,72,47.0,34,8.959433333333333,0,0,0,1,4.600000000000023,28.5,69.76533193449245,72.25748525865922,74.9622994311407,72.41960583010008,77.3449624628088,72.35118061359812,1.8383427115440143,2.1222451177946913,4.993781849210677,69.76533193449245
2020-01-12,HOU,Houston (Hobby),62.0,37.3,48.9,1023.1,6.9,85,16.1,0.0,0.0,80,42.8,59,9.231525,0,0,1,0,6.399999999999977,24.700000000000003,62.64345192282278,62.677516324560735,61.74320346816478,61.89757068835356,61.34144091220124,62.24043560097547,0.42375047398553095,0.43263381708972715,0.8989946887742235,62.64345192282278
2020-01-13,HOU,Houston (Hobby),66.4,54.3,60.2,1021.7,10.4,95,19.7,0.094,0.094,91,57.4,100,1.7232138888888888,0,0,1,0,-1.3999999999999773,12.100000000000009,65.94659591187622,67.4617343241343,64.52833754041887,64.78615925691362,63.59201237281156,65.68070675833575,1.1587629480191033,1.1977719086899439,2.0886943855241853,65.94659591187622
2020-01-14,HOU,Houston (Hobby),77.6,67.2,71.2,1019.2,13.9,192,25.7,0.76,0.76,92,68.7,88,7.027355555555555,0,1,0,0,-2.5,10.399999999999991,80.66848182151573,78.66068580334115,78.20898440336029,76.01372799455984,79.15835575168707,78.38797000569426,1.654098623243635,1.0689770060543138,0.7703857459928116,80.66848182151573
2020-01-15,HOU,Houston (Hobby),78.3,68.3,71.6,1019.1,12.5,176,23.5,0.008,0.008,91,68.6,100,4.159305555555555,0,1,0,0,-0.1000000000000227,10.0,78.12514298032,78.7283378822635,76.34675936827288,78.54040328612636,77.2404161544838,77.9351608792457,0.9426771303039462,1.0109626094651987,0.6947447247619039,78.12514298032
2020-01-16,HOU,Houston (Hobby),72.1,66.2,68.9,1023.6,13.6,119,20.1,0.035,0.035,95,67.3,100,5.306358333333333,0,0,1,0,4.5,5.899999999999992,70.95158326445471,73.56821267161449,69.02458438293999,72.94716439647122,73.81121533388249,71.6228861788701,1.784644767637401,1.8620368825985356,2.188329155012383,70.95158326445471
2020-01-17,HOU,Houston (Hobby),71.0,60.8,65.2,1023.1,13.8,107,27.5,0.154,0.154,92,62.8,99,3.664805555555555,0,0,1,0,-0.5,10.200000000000005,69.68053448667314,69.35934307773506,70.5539486374672,71.42305431569334,70.61786252046444,70.25422012939218,0.8040414615963,0.5047660231704584,0.36364239107226126,69.68053448667314
2020-01-18,HOU,Houston (Hobby),70.4,60.9,66.6,1021.2,13.2,298,22.4,0.748,0.748,91,64.0,97,0.3821972222222222,0,0,0,1,-1.8999999999999773,9.500000000000009,71.05034369028782,73.9259593050748,69.38456646170057,67.82723004394488,72.46480895757664,70.54702487525202,2.2593760863484196,1.8758176853230684,1.9177840823246157,71.05034369028782
2020-01-19,HOU,Houston (Hobby),58.8,45.2,51.5,1029.6,16.3,20,30.0,0.0,0.0,44,29.9,12,9.611225,1,0,0,0,8.399999999999864,13.599999999999994,61.32497186389129,59.58553672610225,56.62450264929266,58.6141614551472,56.003691289470915,59.03729317360835,1.6981345167728383,1.9404400486027307,3.0336018841374326,61.32497186389129
2020-01-20,HOU,Houston (Hobby),57.8,41.9,48.4,1033.6,10.0,18,20.1,0.0,0.0,52,30.9,6,9.625822222222222,1,0,0,0,4.0,15.9,58.764283240944415,55.09741919460313,57.1997424263436,56.29349326055914,58.117061712837405,56.83873453061257,1.3386123111857233,1.502347898221606,1.2783271822248352,58.764283240944415
2020-01-21,HOU,Houston (Hobby),55.6,39.3,48.2,1031.4,10.6,97,21.7,0.0,0.0,64,35.9,40,8.865113888888889,0,0,1,0,-2.199999999999818,16.300000000000004,55.05048748429336,55.95352420650053,55.64470110993273,54.120011458413835,57.16719265882256,55.19218106478512,0.698935352210135,0.3747498216623809,1.97501159403744,55.05048748429336
2020-01-22,HOU,Houston (Hobby),58.8,45.8,52.7,1019.9,15.7,121,27.7,0.654,0.654,85,48.3,97,0.0,0,0,1,0,-11.500000000000114,13.0,58.72685152223532,56.8229419842682,63.28185311241158,59.51464525007569,58.41684861650173,59.5865729672477,2.3471816142364443,2.7098676469632834,1.169724350745966,58.72685152223532
2020-01-23,HOU,Houston (Hobby),64.7,48.5,59.1,1014.3,15.5,310,28.9,0.161,0.161,86,54.7,61,8.432052777777777,0,0,0,1,-5.600000000000023,16.200000000000003,66.82280679005274,68.38363121877322,64.40930115537223,65.22109622965215,62.22999295499265,66.2092088484626,1.52648692506104,1.634913582452127,3.9792158934699415,66.82280679005274
2020-01-24,HOU,Houston (Hobby),63.8,41.0,52.8,1020.7,8.5,325,17.9,0.0,0.0,70,41.7,0,9.724391666666666,1,0,0,0,6.400000000000091,22.8,63.57921087384798,63.40187489248026,64.1696540672433,64.29914071795551,65.19957112207015,63.862470137881765,0.3799430722843131,0.32822012872703743,1.337100984188389,63.57921087384798
2020-01-25,HOU,Houston (Hobby),64.5,44.0,55.0,1020.3,13.5,128,25.1,0.189,0.189,78,47.9,66,5.067375,0,0,1,0,-0.4000000000000909,20.5,64.85646398444995,62.07851474674167,62.62306578851783,63.68038857080449,63.794398520191926,63.30960827262849,1.0626820402499788,1.2019246281589995,0.48479024756343847,64.85646398444995
2020-01-26,HOU,Houston (Hobby),72.7,54.9,64.0,1014.8,10.1,301,19.0,0.63,0.63,85,58.8,52,7.483758333333333,0,0,0,1,-5.5,17.800000000000004,74.27616143570818,70.37412202629417,71.9851699036586,74.12951424732108,71.95030631375847,72.6912419032455,1.6161821875084155,1.6010423346371456,0.7409355894870231,74.27616143570818
2020-01-27,HOU,Houston (Hobby),63.5,51.1,55.7,1016.5,10.6,90,18.6,0.0,0.0,89,52.2,68,5.986069444444444,0,0,1,0,1.7000000000000457,12.4,64.19062347476424,63.22091591414419,64.01356651464944,63.15729118428569,65.16766368182088,63.6455992719609,0.4613165985060354,0.42163397695817467,1.5220644098599863,64.19062347476424
2020-01-28,HOU,Houston (Hobby),65.6,54.1,59.0,1013.0,15.9,118,29.5,0.614,0.614,88,55.4,70,5.566519444444444,0,0,1,0,-3.5,11.499999999999991,63.28241538889034,64.8733759832229,66.19314535338862,66.40054287200928,69.33238155688457,65.18736989937779,1.2460755185604693,1.190018474617317,4.145011657506785,63.28241538889034
2020-01-29,HOU,Houston (Hobby),59.2,45.6,51.4,1016.1,15.2,324,29.8,0.0,0.0,66,40.2,29,8.524744444444446,1,0,0,0,3.1000000000000227,13.6,58.61346299970164,62.15896352372175,57.88195234668066,61.19296961731697,61.24366781674593,59.961837121855254,1.7668534955152058,1.8678123391891286,1.2818306948906795,58.61346299970164
2020-01-30,HOU,Houston (Hobby),57.3,47.6,52.0,1018.5,9.2,19,17.2,0.063,0.063,81,46.3,92,1.3793194444444443,1,0,0,0,2.3999999999999773,9.699999999999996,55.92981213055166,57.91407847450364,57.19752832893561,58.2383768905125,56.741821028916725,57.319948956125856,0.8865617518042224,0.8204241040461381,0.5781279272091311,55.92981213055166
2020-01-31,HOU,Houston (Hobby),58.4,45.0,51.9,1020.5,9.4,344,17.7,0.0,0.0,82,46.0,70,1.8803444444444444,1,0,0,0,2.0,13.4,57.9391306615074,61.1381891655257,58.20255821108865,59.63963348628765,57.8366212873895,59.229877881102354,1.2777877076736408,1.4499539642753108,1.3932565937128558,57.9391306615074
2020-02-01,HOU,Houston (Hobby),65.2,40.3,51.4,1024.2,8.8,271,18.3,0.0,0.0,68,39.5,0,9.974208333333332,0,0,0,1,3.7000000000000455,24.90000000000001,67.69999488884129,63.84333074132902,63.971712937505636,67.48677577167386,64.08763402276188,65.75045358483744,1.8450312912806826,1.788557042349964,1.662819562075569,67.69999488884129
2020-02-02,HOU,Houston (Hobby),71.6,48.1,58.1,1021.0,10.4,220,20.4,0.0,0.0,57,42.2,30,9.634211111111112,0,1,0,0,-3.200000000000045,23.499999999999996,74.00161145924659,73.38368115918962,71.29070058687833,68.88005979197426,71.5517042393204,71.8890132493222,2.006793605972595,1.1600499649069447,0.33730901000180324,74.00161145924659
2020-02-03,HOU,Houston (Hobby),73.0,56.1,65.1,1013.4,21.5,178,38.0,0.063,0.063,80,58.7,80,4.0557,0,1,0,0,-7.600000000000023,16.9,73.15244508030014,75.33443546660875,76.17689435248022,71.97251923128438,75.00295440997046,74.15907353266837,1.676856962492651,1.2744546729360846,0.8438808773020838,73.15244508030014
2020-02-04,HOU,Houston (Hobby),77.5,66.0,70.7,1008.9,17.6,187,31.8,0.114,0.114,85,65.9,97,7.733275,0,1,0,0,-4.5,11.5,78.64810323402003,79.64682540482089,78.49737982427109,74.58625346355734,77.1114439186806,77.84464048166734,1.9323934317854805,0.5100532285230395,0.7331965629867341,78.64810323402003
2020-02-05,HOU,Houston (Hobby),67.6,44.4,51.8,1007.6,15.9,336,39.6,0.429,0.429,85,47.4,98,3.247119444444444,1,0,0,0,-1.2999999999999543,23.2,65.86643863762463,67.19478845416384,69.56000847226778,68.05772625381245,70.47022716599358,67.66974045446717,1.3417454122180932,1.5275702236094943,2.8004867115264034,65.86643863762463
2020-02-06,HOU,Houston (Hobby),50.4,36.6,42.5,1010.3,17.5,308,34.2,0.138,0.138,59,27.8,45,9.666541666666667,0,0,0,1,2.699999999999932,13.799999999999995,50.91263088107031,47.80334812066219,45.35830598685453,50.62321314251938,49.865183834122085,48.6743745327766,2.2673090338193784,2.272942179221824,1.1908093013454817,50.91263088107031
2020-02-07,HOU,Houston (Hobby),69.0,36.2,52.6,1013.8,15.3,209,28.0,0.0,0.0,58,37.6,4,10.1304,0,1,0,0,3.5,32.8,67.53458139092717,65.59874550069725,67.53051357305458,68.70826277270284,70.66469455926598,67.34302580934546,1.115597481580042,0.9116045089367111,3.3216687499205193,67.53458139092717
2020-02-08,HOU,Houston (Hobby),66.9,51.0,57.5,1020.9,10.7,90,21.0,0.02,0.02,85,52.7,39,9.141030555555556,0,0,1,0,7.100000000000023,15.900000000000006,67.18294662235198,70.11613449434546,64.82879188790922,68.22158833808615,67.01824685782182,67.58736533567321,1.9085461899725242,2.162858896202608,0.56911847785139,67.18294662235198
2020-02-09,HOU,Houston (Hobby),72.8,59.8,66.6,1017.8,20.9,151,36.9,0.622,0.622,89,63.1,80,5.884316666666667,0,1,0,0,-3.1000000000000227,13.0,73.84200368617788,71.92697027346891,74.94336074778117,73.24283713751787,71.10138753770562,73.48879296123646,1.0886126075323768,1.2462812168142885,2.3874054235308364,73.84200368617788
2020-02-10,HOU,Houston (Hobby),75.2,66.1,71.2,1013.9,18.2,178,33.1,0.161,0.161,92,68.6,96,2.468561111111111,0,1,0,0,-3.899999999999977,9.100000000000009,75.18196395663023,74.7208882821258,76.17835670127559,73.43033487593824,75.12662074471076,74.87788595399246,0.9878942236867763,0.6082400359526038,0.24873479071830218,75.18196395663023
2020-02-11,HOU,Houston (Hobby),60.3,51.7,56.4,1015.7,11.7,7,21.3,0.295,0.295,93,54.5,100,0.0,1,0,0,0,1.8000000000000682,8.599999999999994,60.892960878973994,60.366046614386065,62.99388248877799,61.461034161106575,60.28129800814813,61.42848103581115,0.983245919534496,1.1351471581306511,1.1471830276630257,60.892960878973994
2020-02-12,HOU,Houston (Hobby),67.2,51.7,59.0,1011.1,13.6,300,39.8,0.39,0.39,92,56.5,99,2.7875944444444443,0,0,0,1,-4.600000000000023,15.5,67.52503364624651,67.79133110296401,68.00659920833365,64.4615130065031,66.44618426057663,66.94611924101181,1.4445943099901315,0.19696589756490768,0.49993498043518514,67.52503364624651
2020-02-13,HOU,Houston (Hobby),59.1,44.7,50.7,1021.1,16.0,359,30.0,0.0,0.0,72,41.4,25,10.299172222222222,1,0,0,0,10.0,14.4,56.873341397709865,61.65656189491897,58.978300959994144,58.80998857548057,61.34199333008309,59.07954820702589,1.7022970828450494,1.9574114062346555,2.262445123057205,56.873341397709865
2020-02-14,HOU,Houston (Hobby),57.9,38.7,47.4,1028.5,11.5,51,22.6,0.0,0.0,71,37.9,0,10.32806111111111,0,0,1,0,7.399999999999977,19.2,58.53348719617481,55.64273097124158,57.75818927494526,57.39724954016042,53.538667778484864,57.33291424563052,1.0586657630342582,1.221689279161436,3.794246467145655,58.53348719617481
2020-02-15,HOU,Houston (Hobby),65.9,45.1,55.5,1023.8,10.9,101,20.6,0.0,0.0,77,48.4,78,6.394752777777778,0,0,1,0,-4.7000000000000455,20.800000000000004,64.86458565014419,65.53291935596708,65.67009813701632,63.67665286448404,68.77916395761869,64.9360640019029,0.788395204356863,0.3518740820893555,3.843099955715786,64.86458565014419
2020-02-16,HOU,Houston (Hobby),72.3,56.0,63.7,1016.9,9.7,213,16.6,0.012,0.012,87,59.6,96,6.091758333333334,0,1,0,0,-6.899999999999977,16.299999999999997,72.14684541166284,72.37510615332113,73.10128327667967,71.11788561914449,73.44088993283174,72.18528011520203,0.709912662451357,0.4069381360094426,1.2556098176297041,72.14684541166284
2020-02-17,HOU,Houston (Hobby),76.7,59.1,67.8,1012.6,15.2,175,31.3,0.11,0.11,94,65.9,84,6.059427777777778,0,1,0,0,-4.2999999999999545,17.6,76.14938803097273,74.90682891870561,77.8468949867108,78.93751078820272,78.51207343371458,76.96015568114797,1.5467493972326458,1.2050574673476315,1.5519177525666095,76.14938803097273
2020-02-18,HOU,Houston (Hobby),76.5,66.3,71.0,1015.0,11.2,158,20.8,0.039,0.039,91,68.0,93,4.569947222222223,0,1,0,0,2.3999999999999773,10.200000000000005,77.88446634771064,75.4587387868754,73.30476054166309,78.73520628314976,81.6362872235119,76.34579298984973,2.1278836374628414,1.870753910717676,5.290494233662173,77.88446634771064
2020-02-19,HOU,Houston (Hobby),63.8,54.8,59.3,1021.5,11.9,32,21.0,0.283,0.283,91,56.7,100,0.0,1,0,0,0,6.5,9.0,66.11421016065452,63.128428122040496,61.49073132254231,62.201475953270645,59.59066858096487,63.23371138962699,1.7615225833529005,1.9140852690767112,3.6430428086621163,66.11421016065452
2020-02-20,HOU,Houston (Hobby),54.5,46.9,50.7,1025.3,18.2,8,33.6,0.437,0.437,86,46.4,94,0.9863722222222222,1,0,0,0,3.7999999999999545,7.600000000000001,54.338932072384935,57.71135591616491,54.21667473625551,54.95348435052241,57.93899241076052,55.30511176883194,1.4170260334227642,1.619361533566243,2.6338806419285774,54.338932072384935
2020-02-21,HOU,Houston (Hobby),54.2,39.8,46.4,1035.0,16.0,17,31.3,0.0,0.0,58,32.1,16,10.53256388888889,1,0,0,0,9.700000000000044,14.400000000000006,53.59385703225141,58.271062913439195,58.18418881499491,54.00333299197928,52.75616433995197,56.013110438166194,2.219455063982857,2.184667476341608,3.2569460982142218,53.59385703225141
2020-02-22,HOU,Houston (Hobby),60.5,39.5,49.3,1029.3,10.1,111,18.8,0.0,0.0,67,38.6,40,10.561777777777776,0,0,1,0,-5.7000000000000455,21.0,61.545857069585466,59.80495011496228,58.18688956586533,62.42185798028447,63.5411184681927,60.48988868267439,1.6294569934970977,1.3715984047918204,3.0512297855183093,61.545857069585466
2020-02-23,HOU,Houston (Hobby),68.0,49.5,60.2,1019.3,14.6,149,26.8,0.063,0.063,80,54.0,98,1.0,0,1,0,0,-10.0,18.5,68.23326740564534,65.47427049254364,65.54094749756523,68.16084393262872,66.75032241373742,66.85233233209573,1.345173678745161,1.2851760051079828,0.10200991835830564,68.23326740564534
2020-02-24,HOU,Houston (Hobby),73.5,56.9,65.5,1010.5,13.8,226,26.2,0.606,0.606,78,58.0,94,3.373991666666667,0,0,0,1,-8.799999999999955,16.6,72.98836060178759,75.54392631012001,74.96635863484512,75.56721402074642,71.02344194155685,74.76646489187478,1.0544261234379748,1.0942768656314903,3.743022950317922,72.98836060178759
2020-02-25,HOU,Houston (Hobby),69.8,50.9,59.9,1012.3,16.1,338,28.4,0.0,0.0,69,49.3,41,10.650111111111112,1,0,0,0,1.7999999999999543,18.9,69.28521264696992,71.31796339092023,70.69615668202579,72.09857057388143,70.85134176476016,70.84947582344934,1.0307939101547077,0.8504562331358362,0.001865941310825292,69.28521264696992
2020-02-26,HOU,Houston (Hobby),56.6,42.7,50.4,1025.9,23.4,331,42.3,0.0,0.0,44,29.0,53,10.679994444444445,1,0,0,0,13.600000000000136,13.9,59.37216365615833,57.680035603446285,58.72433489517732,56.11472757982332,56.63571802970998,57.97281543365131,1.230971917876673,0.6971003802290345,1.3370974039413355,59.37216365615833
2020-02-27,HOU,Houston (Hobby),55.1,32.3,44.8,1029.8,10.1,314,17.0,0.0,0.0,56,29.2,0,10.710061111111113,0,0,0,1,3.899999999999864,22.800000000000004,56.466416605759214,58.325956341186114,56.55847389862151,54.97524234209807,58.54333757382086,56.58152229691623,1.1871147771865929,0.8557230053894533,1.9618152769046233,56.466416605759214
2020-02-28,HOU,Houston (Hobby),67.4,41.1,52.7,1028.1,12.1,252,23.5,0.0,0.0,58,37.5,21,10.740283333333332,0,0,0,1,-1.7000000000000457,26.300000000000004,64.11203201558018,64.55553099698626,68.76326844733678,67.42116253437969,68.91378412781042,66.21299849857073,1.9445305237035835,2.0959152374106274,2.7007856292396895,64.11203201558018
2020-02-29,HOU,Houston (Hobby),70.3,43.0,57.1,1025.2,14.7,182,26.8,0.0,0.0,71,47.2,53,10.770636111111113,0,1,0,0,-2.899999999999864,27.3,70.39661128364791,71.44189138920774,68.67119435801362,71.15572912911954,72.78603632051896,70.41635653999721,1.0775405408921666,1.142435804421235,2.36967978052175,70.39661128364791
2020-03-01,HOU,Houston (Hobby),71.2,62.3,66.3,1016.0,18.5,170,33.1,0.035,0.035,77,58.7,96,0.0,0,1,0,0,-9.200000000000044,8.900000000000006,73.03082590589685,75.2271085892974,71.68819688700478,71.61086663027078,67.39206883956538,72.88924950311745,1.4630805805659608,1.4586982912629056,5.497180663552072,73.03082590589685
2020-03-02,HOU,Houston (Hobby),77.6,65.1,69.4,1011.2,14.5,185,27.3,0.035,0.035,89,65.8,87,3.5702777777777777,0,1,0,0,-4.7999999999999545,12.5,76.80288289829235,77.21383585198677,79.7006391045527,76.68349831386556,79.59085004937208,77.60021404217434,1.2285334985311398,1.2801937257064337,1.990636007197736,76.80288289829235
2020-03-03,HOU,Houston (Hobby),76.2,66.8,70.1,1008.9,12.3,130,21.0,0.161,0.161,93,67.9,100,4.477452777777778,0,0,1,0,-2.300000000000068,9.400000000000006,76.19756742455493,75.84566376977048,76.69778793826652,75.61326544162074,75.12740687976834,76.08857114355317,0.4086394482794397,0.349630335437554,0.9611642637848234,76.19756742455493
2020-03-04,HOU,Houston (Hobby),77.8,58.0,68.6,1007.6,16.3,108,29.3,0.228,0.228,91,65.6,94,6.889022222222222,0,0,1,0,-1.2999999999999543,19.8,75.24282114131482,77.30409158534422,76.84006370770254,77.02602851597638,78.8421826564751,76.60325123758449,0.8026157257698345,0.8828830003358726,2.2389314188906155,75.24282114131482
2020-03-05,HOU,Houston (Hobby),69.8,51.9,59.3,1020.7,15.2,343,28.0,0.0,0.0,69,48.2,63,9.89565,1,0,0,0,13.100000000000025,17.9,70.78794792918576,70.26438900928466,71.79083038089895,70.66334288874555,69.06235952548589,70.87662755202874,0.5621292708610488,0.6333254749984412,1.8142680265428481,70.78794792918576
2020-03-06,HOU,Houston (Hobby),67.2,52.6,58.3,1029.7,11.6,23,22.8,0.0,0.0,48,38.2,59,10.935472222222222,1,0,0,0,9.0,14.6,66.50571557142844,67.8256444735337,68.3475342198038,69.29676646054725,70.17793261235025,67.9939151813283,1.0081568566129206,0.7750897544713367,2.1840174310219425,66.50571557142844
2020-03-07,HOU,Houston (Hobby),59.7,47.9,54.2,1029.3,11.1,93,20.4,0.0,0.0,67,43.2,65,4.410030555555556,0,0,1,0,-0.4000000000000909,11.800000000000004,58.88779049023925,59.49598743974548,61.042035609835544,61.30199666708846,62.04742367176198,60.18195255172718,1.0173059106595266,0.90682232174482,1.8654711200348046,58.88779049023925
2020-03-08,HOU,Houston (Hobby),70.5,51.9,61.2,1026.1,15.5,126,28.6,0.0,0.0,75,52.6,68,8.79331111111111,0,0,1,0,-3.200000000000045,18.6,70.40418325075298,67.99195469514297,68.50212724750882,70.90895027147913,71.35556394856087,69.45180386622097,1.2311932647704027,1.037996985500065,1.9037600823399004,70.40418325075298
2020-03-09,HOU,Houston (Hobby),73.0,60.5,66.2,1023.3,14.2,161,25.5,0.094,0.094,87,62.2,88,1.5385166666666663,0,1,0,0,-2.7999999999999545,12.5,71.35198093984842,73.08913922177854,74.26244871394357,71.27316001373929,75.76249300451104,72.49418222232745,1.2526231696055372,1.1956029034633238,3.2683107821835904,71.35198093984842
2020-03-10,HOU,Houston (Hobby),77.1,65.2,69.6,1023.9,11.7,180,22.4,0.472,0.472,88,65.8,76,9.91096111111111,0,1,0,0,0.6000000000000227,11.899999999999991,76.53370327716026,79.6152262251533,76.0330951084482,75.56006177567373,75.95465752539569,76.93552159660887,1.5849714621743076,1.5838790482320388,0.9808640712131762,76.53370327716026
2020-03-11,HOU,Houston (Hobby),77.3,62.7,69.3,1019.3,11.7,195,20.6,0.02,0.02,85,64.1,61,6.380952777777778,0,1,0,0,-4.600000000000023,14.599999999999994,77.15727781538402,76.52304018645704,76.86799715685378,77.80094772451429,76.872051575509,77.08731572080228,0.46922085486296367,0.2592587683660023,0.21526414529327553,77.15727781538402
2020-03-12,HOU,Houston (Hobby),79.9,66.7,71.6,1013.9,14.6,187,26.6,0.031,0.031,82,65.1,90,9.883544444444444,0,1,0,0,-5.399999999999977,13.200000000000005,79.80083140907199,76.48154720159481,80.68339603202095,79.76619505346251,83.92573245120718,79.18299242403756,1.602409716263673,1.8089930150790159,4.742740027169617,79.80083140907199
2020-03-13,HOU,Houston (Hobby),77.7,68.3,71.9,1016.0,14.8,152,27.1,0.075,0.075,86,67.4,99,6.739502777777777,0,1,0,0,2.1000000000000227,9.400000000000006,76.29065224911906,74.08340934300098,78.93613698786008,78.2197905274695,75.17891744867214,76.88249727686241,1.8835447365976634,1.9838088042029989,1.7035798281902714,76.29065224911906
2020-03-14,HOU,Houston (Hobby),78.9,68.7,72.8,1019.7,14.9,149,27.7,0.012,0.012,85,67.5,98,8.42666388888889,0,1,0,0,3.7000000000000455,10.200000000000005,76.60537656749386,81.97479346136859,81.72822078121357,75.16881486194082,77.75444242685876,78.86930141800421,3.02640286632072,2.4750974998723136,1.1148589911454536,76.60537656749386
2020-03-15,HOU,Houston (Hobby),78.5,67.2,71.8,1022.5,11.8,127,22.6,0.059,0.059,90,68.4,84,8.002447222222223,0,0,1,0,2.7999999999999545,11.299999999999995,80.99628808217585,77.54787488444427,77.5187755319467,78.07586100855595,75.69775756557961,78.53469987678069,1.4383910664228696,1.632499579431846,2.836942311201085,80.99628808217585
2020-03-16,HOU,Houston (Hobby),72.1,63.6,67.7,1021.1,15.7,117,29.1,0.083,0.083,91,64.9,100,1.8040888888888889,0,0,1,0,-1.3999999999999773,8.499999999999993,69.54283638365793,74.2050946214695,68.41412618750465,72.47090717816313,74.31644873189411,71.1582410926988,2.299244857807169,2.5065681271881486,3.158207639195311,69.54283638365793
2020-03-17,HOU,Houston (Hobby),78.4,65.8,70.8,1018.8,15.0,127,27.5,0.051,0.051,88,67.0,88,6.048891666666666,0,0,1,0,-2.300000000000068,12.600000000000009,76.22316055164826,76.55146319480986,80.82635837678319,79.19933758034057,76.85678573280279,78.20007992589547,1.905387211294184,2.0968744374979913,1.3432941930926745,76.22316055164826
