date,city,city_name,actual_high_temp,actual_low_temp,actual_mean_temp,pressure_msl,wind_speed,wind_direction,wind_gusts,precipitation,rain,humidity,dewpoint,cloudcover,sunshine_hours,wind_from_north,wind_from_south,wind_from_east,wind_from_west,pressure_change_24h,temp_range
2020-01-12,CHI,Chicago (Midway),31.7,23.8,28.3,1024.6,11.3,360,22.4,0.016,0.0,83,23.8,98,0.4386833333333333,1,0,0,0,12.699999999999932,7.899999999999999
2020-01-13,CHI,Chicago (Midway),33.5,29.0,31.5,1026.1,9.8,208,17.2,0.0,0.0,84,27.0,93,3.868013888888889,0,1,0,0,1.5,4.5
2020-01-14,CHI,Chicago (Midway),43.9,28.1,35.0,1020.5,15.9,227,30.4,0.0,0.0,87,31.3,57,3.9399888888888888,0,0,0,1,-5.599999999999909,15.799999999999997
2020-01-15,CHI,Chicago (Midway),36.7,25.1,31.5,1020.4,12.2,355,20.8,0.031,0.031,94,30.0,67,0.0,1,0,0,0,-0.10000000000002274,11.600000000000001
2020-01-16,CHI,Chicago (Midway),30.8,15.3,21.9,1037.2,14.8,304,26.8,0.0,0.0,56,7.9,45,8.260863888888888,0,0,0,1,16.800000000000068,15.5
2020-01-17,CHI,Chicago (Midway),29.0,15.3,24.3,1038.4,17.4,115,31.3,0.244,0.0,62,12.5,99,1.8020194444444446,0,0,1,0,1.2000000000000455,13.7
2020-01-18,CHI,Chicago (Midway),35.9,9.2,27.3,1012.4,23.7,236,42.1,0.378,0.323,83,22.7,99,0.0,0,0,0,1,-26.000000000000114,26.7
2020-01-19,CHI,Chicago (Midway),19.6,2.2,10.8,1027.2,19.5,278,35.3,0.0,0.0,60,-0.5,61,8.0,0,0,0,1,14.800000000000068,17.400000000000002
2020-01-20,CHI,Chicago (Midway),30.4,18.9,23.1,1036.3,9.7,321,17.4,0.0,0.0,70,14.5,72,4.600227777777778,1,0,0,0,9.099999999999909,11.5
2020-01-21,CHI,Chicago (Midway),32.2,14.6,22.7,1035.9,11.6,231,21.3,0.0,0.0,69,13.5,16,8.555430555555555,0,0,0,1,-0.3999999999998636,17.6
2020-01-22,CHI,Chicago (Midway),36.5,22.3,28.5,1024.7,14.5,195,27.1,0.0,0.0,59,15.4,100,4.191083333333333,0,1,0,0,-11.200000000000045,14.2
2020-01-23,CHI,Chicago (Midway),33.5,29.5,31.8,1019.3,10.8,166,20.6,0.232,0.004,83,27.1,100,0.0,0,1,0,0,-5.400000000000091,4.0
2020-01-24,CHI,Chicago (Midway),39.3,32.9,35.5,1012.0,8.7,94,15.0,0.402,0.28,97,34.6,100,0.0,0,0,1,0,-7.2999999999999545,6.399999999999999
2020-01-25,CHI,Chicago (Midway),34.5,31.9,33.1,1011.0,12.1,254,21.5,0.303,0.039,96,32.1,100,0.0,0,0,0,1,-1.0,2.6000000000000014
2020-01-26,CHI,Chicago (Midway),35.3,28.4,31.5,1014.1,11.1,258,22.1,0.0,0.0,87,28.0,100,1.9951583333333331,0,0,0,1,3.1000000000000227,6.899999999999999
2020-01-27,CHI,Chicago (Midway),35.3,27.8,31.0,1016.1,6.7,295,12.1,0.0,0.0,85,26.8,96,0.25693055555555555,0,0,0,1,2.0,7.4999999999999964
2020-01-28,CHI,Chicago (Midway),34.2,29.3,31.2,1020.1,5.7,283,12.1,0.0,0.0,79,25.3,95,0.43824722222222223,0,0,0,1,4.0,4.900000000000002
2020-01-29,CHI,Chicago (Midway),34.1,29.6,31.2,1023.1,6.2,72,10.7,0.004,0.0,75,23.9,100,0.0,0,0,1,0,3.0,4.5
2020-01-30,CHI,Chicago (Midway),35.6,27.2,31.6,1023.7,6.1,193,13.6,0.0,0.0,75,24.1,95,2.4121361111111113,0,1,0,0,0.6000000000000227,8.400000000000002
2020-01-31,CHI,Chicago (Midway),39.1,29.5,33.7,1021.9,7.7,183,16.1,0.028,0.0,76,26.8,96,3.688755555555556,0,1,0,0,-1.8000000000000682,9.600000000000001
2020-02-01,CHI,Chicago (Midway),38.6,31.2,34.1,1013.9,16.2,240,29.3,0.055,0.012,86,30.1,98,0.0,0,0,0,1,-8.0,7.400000000000002
2020-02-02,CHI,Chicago (Midway),54.0,33.9,43.0,1002.5,22.5,250,39.8,0.0,0.0,67,32.2,64,8.913833333333333,0,0,0,1,-11.399999999999977,20.1
2020-02-03,CHI,Chicago (Midway),44.6,28.3,36.1,1008.2,13.6,27,23.7,0.0,0.0,85,31.7,69,7.58235,1,0,0,0,5.7000000000000455,16.3
2020-02-04,CHI,Chicago (Midway),36.2,30.0,33.8,1016.5,20.3,19,36.7,0.0,0.0,73,26.1,99,0.1432361111111111,1,0,0,0,8.299999999999955,6.200000000000003
2020-02-05,CHI,Chicago (Midway),30.3,27.1,28.7,1019.2,12.7,47,23.9,0.142,0.0,67,18.9,97,1.8924444444444446,0,0,1,0,2.7000000000000455,3.1999999999999993
2020-02-06,CHI,Chicago (Midway),28.9,26.2,27.9,1005.9,13.2,26,23.5,0.181,0.0,79,22.2,95,1.2327444444444444,1,0,0,0,-13.300000000000068,2.6999999999999993
2020-02-07,CHI,Chicago (Midway),33.8,21.0,26.6,1008.3,9.1,302,16.1,0.055,0.0,69,17.5,79,8.935380555555556,0,0,0,1,2.3999999999999773,12.799999999999997
2020-02-08,CHI,Chicago (Midway),33.7,20.0,27.1,1020.3,7.4,246,14.1,0.0,0.0,78,21.0,83,4.6088555555555555,0,0,0,1,12.0,13.700000000000003
2020-02-09,CHI,Chicago (Midway),35.6,13.9,28.2,1020.3,16.3,184,38.0,0.193,0.016,89,25.2,91,0.6934638888888889,0,1,0,0,0.0,21.700000000000003
2020-02-10,CHI,Chicago (Midway),34.6,23.7,29.1,1021.0,10.6,336,18.8,0.0,0.0,87,25.7,95,1.326438888888889,1,0,0,0,0.7000000000000455,10.900000000000002
2020-02-11,CHI,Chicago (Midway),36.3,23.1,29.0,1021.3,17.8,269,34.0,0.0,0.0,69,19.5,62,7.897513888888889,0,0,0,1,0.2999999999999545,13.199999999999996
2020-02-12,CHI,Chicago (Midway),38.4,21.6,29.4,1017.3,10.6,207,21.0,0.228,0.004,79,23.0,96,2.731313888888889,0,1,0,0,-4.0,16.799999999999997
2020-02-13,CHI,Chicago (Midway),30.5,-1.7,17.1,1020.2,14.0,314,25.3,0.13,0.0,78,11.4,75,1.711525,0,0,0,1,2.900000000000091,32.2
2020-02-14,CHI,Chicago (Midway),12.0,-14.1,0.2,1035.8,9.0,235,14.8,0.0,0.0,65,-9.1,0,9.620244444444443,0,0,0,1,15.599999999999909,26.1
2020-02-15,CHI,Chicago (Midway),34.4,2.4,20.9,1022.8,16.5,208,29.5,0.0,0.0,71,13.0,58,0.6817583333333334,0,1,0,0,-13.0,32.0
2020-02-16,CHI,Chicago (Midway),35.6,16.9,25.6,1020.7,9.8,273,17.4,0.0,0.0,83,20.9,28,9.71321388888889,0,0,0,1,-2.099999999999909,18.700000000000003
2020-02-17,CHI,Chicago (Midway),39.3,17.2,31.2,1017.3,13.5,129,23.3,0.189,0.177,86,27.4,96,1.3974555555555557,0,0,1,0,-3.400000000000091,22.099999999999998
2020-02-18,CHI,Chicago (Midway),38.4,24.3,34.2,1019.7,16.0,279,29.1,0.031,0.031,77,27.3,60,6.075138888888889,0,0,0,1,2.400000000000091,14.099999999999998
2020-02-19,CHI,Chicago (Midway),30.6,15.9,22.6,1036.2,8.7,335,15.2,0.0,0.0,50,5.8,30,9.84011388888889,1,0,0,0,16.5,14.700000000000001
2020-02-20,CHI,Chicago (Midway),26.1,10.5,18.3,1040.4,10.1,341,19.0,0.0,0.0,33,-7.2,21,9.86496111111111,1,0,0,0,4.2000000000000455,15.600000000000001
2020-02-21,CHI,Chicago (Midway),38.9,13.9,24.4,1034.7,16.6,228,30.6,0.0,0.0,36,-1.6,6,9.891886111111111,0,0,0,1,-5.7000000000000455,25.0
2020-02-22,CHI,Chicago (Midway),49.3,25.4,35.9,1023.5,15.8,222,28.4,0.0,0.0,47,17.4,25,9.914933333333334,0,1,0,0,-11.200000000000045,23.9
2020-02-23,CHI,Chicago (Midway),54.4,30.8,40.7,1015.4,14.1,224,27.1,0.0,0.0,59,27.2,24,9.940916666666668,0,1,0,0,-8.100000000000023,23.599999999999998
2020-02-24,CHI,Chicago (Midway),40.4,30.8,35.6,1013.1,11.9,26,20.8,0.055,0.055,83,30.8,100,0.11034166666666667,1,0,0,0,-2.2999999999999545,9.599999999999998
2020-02-25,CHI,Chicago (Midway),36.1,32.3,34.5,1015.1,19.5,23,35.3,0.189,0.012,86,30.8,99,0.22529166666666667,1,0,0,0,2.0,3.8000000000000043
2020-02-26,CHI,Chicago (Midway),32.0,24.5,29.3,1019.4,18.1,355,32.7,0.102,0.0,72,21.1,100,0.0,1,0,0,0,4.2999999999999545,7.5
2020-02-27,CHI,Chicago (Midway),31.6,20.9,25.9,1019.2,16.7,290,31.5,0.0,0.0,59,13.1,57,9.045508333333334,0,0,0,1,-0.1999999999999318,10.700000000000003
2020-02-28,CHI,Chicago (Midway),29.7,17.3,22.2,1019.5,12.5,297,24.2,0.0,0.0,54,7.7,50,8.360869444444445,0,0,0,1,0.2999999999999545,12.399999999999999
2020-02-29,CHI,Chicago (Midway),38.3,15.2,25.5,1022.7,10.1,256,21.5,0.0,0.0,41,3.2,3,10.118475,0,0,0,1,3.2000000000000455,23.099999999999998
2020-03-01,CHI,Chicago (Midway),58.8,26.8,42.7,1011.2,16.9,199,31.1,0.0,0.0,62,30.4,91,9.296591666666668,0,1,0,0,-11.5,31.999999999999996
2020-03-02,CHI,Chicago (Midway),49.7,29.9,40.5,1007.6,10.2,282,17.0,0.004,0.004,77,33.1,59,8.01131111111111,0,0,0,1,-3.6000000000000227,19.800000000000004
2020-03-03,CHI,Chicago (Midway),49.8,28.7,38.4,1004.4,20.8,260,44.1,0.016,0.016,70,28.3,43,9.221780555555556,0,0,0,1,-3.2000000000000455,21.099999999999998
2020-03-04,CHI,Chicago (Midway),47.1,29.9,38.4,1014.0,11.2,285,21.9,0.059,0.016,61,25.4,35,9.198941666666668,0,0,0,1,9.600000000000023,17.200000000000003
2020-03-05,CHI,Chicago (Midway),52.4,28.3,40.0,1015.2,22.7,230,42.5,0.028,0.02,59,26.1,44,9.20486388888889,0,0,0,1,1.2000000000000455,24.099999999999998
2020-03-06,CHI,Chicago (Midway),36.2,24.0,32.3,1026.8,19.5,342,35.1,0.012,0.0,67,22.3,67,4.245086111111111,1,0,0,0,11.599999999999909,12.200000000000003
2020-03-07,CHI,Chicago (Midway),49.4,21.8,35.8,1031.8,14.9,192,27.7,0.0,0.0,62,22.5,11,10.49818888888889,0,1,0,0,5.0,27.599999999999998
2020-03-08,CHI,Chicago (Midway),61.2,37.5,48.9,1022.5,19.5,202,34.4,0.0,0.0,42,26.4,61,10.380152777777779,0,1,0,0,-9.299999999999955,23.700000000000003
2020-03-09,CHI,Chicago (Midway),54.7,46.8,52.3,1016.5,19.5,204,34.4,0.681,0.681,74,43.4,98,0.0,0,1,0,0,-6.0,7.900000000000006
2020-03-10,CHI,Chicago (Midway),51.9,29.9,40.0,1021.3,11.4,8,29.8,0.091,0.091,83,34.9,88,7.635669444444445,1,0,0,0,4.7999999999999545,22.0
2020-03-11,CHI,Chicago (Midway),48.4,31.8,40.4,1018.1,7.7,201,16.1,0.004,0.0,79,34.1,99,2.6471055555555556,0,1,0,0,-3.199999999999932,16.599999999999998
2020-03-12,CHI,Chicago (Midway),60.3,35.3,47.3,1009.0,16.3,193,30.6,0.004,0.004,81,41.5,67,9.269702777777779,0,1,0,0,-9.100000000000023,25.0
2020-03-13,CHI,Chicago (Midway),48.1,31.9,40.6,1021.7,17.9,280,33.1,0.0,0.0,51,22.7,47,10.948594444444446,0,0,0,1,12.700000000000045,16.200000000000003
2020-03-14,CHI,Chicago (Midway),37.7,32.2,35.3,1033.5,13.9,28,25.3,0.106,0.0,67,24.9,96,0.0,1,0,0,0,11.799999999999955,5.5
2020-03-15,CHI,Chicago (Midway),38.9,28.9,33.8,1036.8,11.9,38,21.9,0.0,0.0,75,26.6,49,10.284791666666667,1,0,0,0,3.2999999999999545,10.0
2020-03-16,CHI,Chicago (Midway),40.2,27.7,34.9,1026.6,8.9,195,16.6,0.043,0.039,86,31.2,91,0.3230111111111111,0,1,0,0,-10.200000000000045,12.500000000000004
2020-03-17,CHI,Chicago (Midway),46.8,31.8,38.0,1025.1,10.6,276,20.4,0.0,0.0,64,26.1,55,11.023794444444446,0,0,0,1,-1.5,14.999999999999996
2020-03-18,CHI,Chicago (Midway),47.5,32.9,39.7,1021.5,8.8,116,18.1,0.472,0.472,81,33.9,89,0.0,0,0,1,0,-3.599999999999909,14.600000000000001
2020-03-19,CHI,Chicago (Midway),61.7,34.3,47.2,1013.3,16.7,168,36.7,0.516,0.516,95,45.6,94,0.0,0,1,0,0,-8.200000000000045,27.400000000000006
2020-03-20,CHI,Chicago (Midway),60.4,32.1,42.4,1020.2,15.9,349,37.8,0.295,0.295,73,34.1,95,1.3329833333333332,1,0,0,0,6.900000000000091,28.299999999999997
2020-03-21,CHI,Chicago (Midway),32.1,22.7,28.3,1036.1,11.8,40,21.3,0.0,0.0,62,16.7,59,6.596866666666667,1,0,0,0,15.899999999999864,9.400000000000002
2020-03-22,CHI,Chicago (Midway),36.7,24.5,30.8,1030.8,11.7,119,23.3,0.197,0.0,76,23.7,73,1.2069333333333334,0,0,1,0,-5.2999999999999545,12.200000000000003
2020-03-23,CHI,Chicago (Midway),45.0,30.0,35.3,1022.7,5.5,53,10.3,0.055,0.0,86,31.2,69,8.287091666666667,0,0,1,0,-8.099999999999909,15.0
2020-03-24,CHI,Chicago (Midway),45.1,25.8,35.3,1019.8,9.6,85,20.6,0.0,0.0,84,30.5,65,10.294794444444445,0,0,1,0,-2.900000000000091,19.3
2020-03-25,CHI,Chicago (Midway),60.1,28.5,44.1,1013.5,12.1,198,22.8,0.028,0.028,80,37.6,37,10.910322222222224,0,1,0,0,-6.2999999999999545,31.6
2020-03-26,CHI,Chicago (Midway),51.6,36.8,44.1,1010.9,13.2,18,25.7,0.13,0.13,88,40.8,91,2.317066666666667,1,0,0,0,-2.6000000000000227,14.800000000000004
2020-03-27,CHI,Chicago (Midway),51.3,35.3,42.6,1012.1,12.1,61,23.5,0.264,0.264,94,40.8,98,2.317352777777778,0,0,1,0,1.2000000000000455,16.0
2020-03-28,CHI,Chicago (Midway),65.9,44.8,54.0,1004.3,19.9,118,34.4,0.413,0.413,91,51.3,100,1.7899444444444446,0,0,1,0,-7.800000000000068,21.10000000000001
2020-03-29,CHI,Chicago (Midway),64.5,43.4,50.2,1003.3,26.5,244,50.6,0.028,0.028,63,37.6,82,1.1359305555555554,0,0,0,1,-1.0,21.1
2020-03-30,CHI,Chicago (Midway),51.5,37.9,43.6,1019.5,16.3,309,29.1,0.0,0.0,66,32.9,93,6.592822222222222,0,0,0,1,16.200000000000045,13.600000000000001
2020-03-31,CHI,Chicago (Midway),41.1,35.2,37.7,1019.0,12.3,18,23.0,0.0,0.0,81,32.2,96,0.40171944444444446,1,0,0,0,-0.5,5.899999999999999
2020-04-01,CHI,Chicago (Midway),50.6,33.1,40.0,1019.4,10.2,18,21.7,0.0,0.0,84,35.2,54,10.980038888888888,1,0,0,0,0.39999999999997726,17.5
2020-04-02,CHI,Chicago (Midway),55.0,32.6,42.7,1021.4,8.8,96,19.7,0.0,0.0,79,35.8,86,11.455555555555556,0,0,1,0,2.0,22.4
2020-04-03,CHI,Chicago (Midway),66.3,41.1,53.5,1017.5,9.8,132,18.8,0.016,0.016,69,43.0,86,9.964825000000001,0,0,1,0,-3.8999999999999773,25.199999999999996
2020-04-04,CHI,Chicago (Midway),55.8,32.8,42.7,1019.8,9.6,351,26.2,0.118,0.118,83,37.8,79,6.540572222222223,1,0,0,0,2.2999999999999545,23.0
2020-04-05,CHI,Chicago (Midway),47.7,32.3,38.5,1022.7,10.7,36,21.9,0.0,0.0,74,30.1,48,11.845361111111112,1,0,0,0,2.900000000000091,15.400000000000006
2020-04-06,CHI,Chicago (Midway),62.6,30.8,47.5,1017.6,9.3,149,20.1,0.075,0.075,78,40.2,79,7.789411111111112,0,1,0,0,-5.100000000000023,31.8
2020-04-07,CHI,Chicago (Midway),75.8,52.4,62.7,1006.8,17.5,237,31.5,0.665,0.665,83,56.9,66,11.80158611111111,0,0,0,1,-10.800000000000068,23.4
2020-04-08,CHI,Chicago (Midway),65.6,45.2,53.3,1006.4,16.0,27,29.5,0.256,0.256,90,50.1,56,7.970280555555555,1,0,0,0,-0.39999999999997726,20.39999999999999
2020-04-09,CHI,Chicago (Midway),47.1,35.1,42.4,1009.0,24.4,296,46.8,0.02,0.004,48,23.1,33,11.112941666666666,0,0,0,1,2.6000000000000227,12.0
2020-04-10,CHI,Chicago (Midway),49.8,31.1,39.5,1016.5,13.2,296,25.3,0.0,0.0,55,24.1,53,11.06818888888889,0,0,0,1,7.5,18.699999999999996
2020-04-11,CHI,Chicago (Midway),62.4,37.1,49.9,1011.7,12.7,190,23.7,0.154,0.154,59,34.9,95,7.0,0,1,0,0,-4.7999999999999545,25.299999999999997
2020-04-12,CHI,Chicago (Midway),67.7,46.1,55.4,1003.1,14.5,175,28.0,0.11,0.11,78,48.2,98,7.718738888888889,0,1,0,0,-8.600000000000023,21.6
2020-04-13,CHI,Chicago (Midway),53.7,32.6,40.5,1009.6,20.0,286,37.6,0.031,0.031,59,25.7,74,7.427008333333333,0,0,0,1,6.5,21.1
2020-04-14,CHI,Chicago (Midway),41.3,26.5,33.4,1021.8,18.7,260,36.9,0.028,0.0,49,15.3,57,12.208974999999999,0,0,0,1,12.199999999999932,14.799999999999997
2020-04-15,CHI,Chicago (Midway),38.6,23.3,31.8,1019.5,12.4,299,24.2,0.091,0.0,58,18.0,81,7.787694444444445,0,0,0,1,-2.2999999999999545,15.3
2020-04-16,CHI,Chicago (Midway),45.7,23.4,35.1,1025.6,11.6,267,24.4,0.0,0.0,49,17.0,51,10.561180555555556,0,0,0,1,6.099999999999909,22.300000000000004
2020-04-17,CHI,Chicago (Midway),38.9,32.6,34.8,1019.4,10.6,47,19.7,0.299,0.008,81,29.5,82,1.3675583333333334,0,0,1,0,-6.199999999999932,6.299999999999997
2020-04-18,CHI,Chicago (Midway),56.2,29.9,43.7,1013.7,19.8,226,37.1,0.0,0.0,62,30.2,6,12.423694444444445,0,0,0,1,-5.699999999999932,26.300000000000004
2020-04-19,CHI,Chicago (Midway),60.3,36.6,47.5,1009.4,16.0,283,28.6,0.004,0.004,61,34.1,31,12.243169444444446,0,0,0,1,-4.300000000000068,23.699999999999996
2020-04-20,CHI,Chicago (Midway),60.6,31.2,47.5,1006.4,18.9,251,34.9,0.043,0.043,62,33.8,40,11.876080555555555,0,0,0,1,-3.0,29.400000000000002
2020-04-21,CHI,Chicago (Midway),49.7,33.6,41.9,1012.6,15.9,311,31.3,0.0,0.0,48,22.3,3,12.551116666666665,0,0,0,1,6.2000000000000455,16.1
2020-04-22,CHI,Chicago (Midway),60.3,31.7,46.2,1013.1,13.5,156,38.5,0.146,0.106,68,36.0,73,7.772566666666667,0,1,0,0,0.5,28.599999999999998
2020-04-23,CHI,Chicago (Midway),59.5,41.2,49.8,1007.1,10.1,52,19.5,0.071,0.071,85,45.4,91,4.489513888888889,0,0,1,0,-6.0,18.299999999999997
2020-04-24,CHI,Chicago (Midway),49.6,39.7,43.8,1012.4,10.5,23,23.3,0.024,0.024,83,38.8,94,6.551166666666667,1,0,0,0,5.2999999999999545,9.899999999999999
2020-04-25,CHI,Chicago (Midway),45.6,39.1,42.1,1015.0,16.5,29,29.3,0.74,0.74,91,39.7,100,0.0,1,0,0,0,2.6000000000000227,6.5
2020-04-26,CHI,Chicago (Midway),58.1,38.7,47.0,1019.5,15.1,5,29.1,0.0,0.0,63,33.8,63,11.046255555555554,1,0,0,0,4.5,19.4
2020-04-27,CHI,Chicago (Midway),65.9,34.0,51.2,1018.0,17.0,199,31.5,0.15,0.15,66,39.3,71,8.656244444444445,0,1,0,0,-1.5,31.900000000000006
2020-04-28,CHI,Chicago (Midway),74.4,45.8,60.5,1008.9,13.4,191,25.5,0.449,0.449,83,54.7,83,9.105749999999999,0,1,0,0,-9.100000000000023,28.60000000000001
2020-04-29,CHI,Chicago (Midway),60.7,42.9,52.8,999.9,13.6,286,23.0,1.689,1.689,96,51.6,100,0.0,0,0,0,1,-9.0,17.800000000000004
2020-04-30,CHI,Chicago (Midway),51.5,40.1,44.9,1008.3,20.2,344,36.5,0.425,0.425,79,38.6,69,4.262766666666667,1,0,0,0,8.399999999999977,11.399999999999999
2020-05-01,CHI,Chicago (Midway),64.7,32.6,50.5,1016.3,9.3,188,15.0,0.004,0.004,63,37.3,41,9.747747222222221,0,1,0,0,8.0,32.1
2020-05-02,CHI,Chicago (Midway),75.5,53.9,63.6,1011.5,12.8,235,23.9,0.0,0.0,60,49.4,55,9.581888888888889,0,0,0,1,-4.7999999999999545,21.6
2020-05-03,CHI,Chicago (Midway),69.0,44.4,60.3,1013.3,12.7,308,26.8,0.0,0.0,53,42.0,43,10.105944444444445,0,0,0,1,1.7999999999999545,24.6
2020-05-04,CHI,Chicago (Midway),46.0,37.9,42.1,1020.5,15.2,29,30.4,0.0,0.0,72,33.8,70,9.984141666666668,1,0,0,0,7.2000000000000455,8.100000000000001
2020-05-05,CHI,Chicago (Midway),46.1,40.0,43.1,1016.4,10.7,47,20.8,0.283,0.283,79,36.9,99,0.0,0,0,1,0,-4.100000000000023,6.100000000000001
2020-05-06,CHI,Chicago (Midway),57.2,36.2,47.6,1018.9,8.8,356,19.7,0.0,0.0,52,30.2,75,12.716433333333335,1,0,0,0,2.5,21.0
2020-05-07,CHI,Chicago (Midway),64.1,41.8,51.3,1014.8,16.5,287,31.5,0.0,0.0,59,36.2,56,12.260255555555554,0,0,0,1,-4.100000000000023,22.299999999999997
2020-05-08,CHI,Chicago (Midway),42.4,32.4,38.8,1018.2,18.5,22,35.8,0.0,0.0,64,27.3,60,12.983077777777778,1,0,0,0,3.400000000000091,10.0
2020-05-09,CHI,Chicago (Midway),54.8,26.6,42.5,1022.0,12.9,251,26.2,0.0,0.0,56,25.9,15,13.317013888888889,0,0,0,1,3.7999999999999545,28.199999999999996
2020-05-10,CHI,Chicago (Midway),52.7,37.3,44.7,1016.5,19.2,272,35.3,0.386,0.386,76,36.9,95,4.366877777777778,0,0,0,1,-5.5,15.400000000000006
2020-05-11,CHI,Chicago (Midway),47.4,36.1,41.7,1023.0,8.9,285,18.8,0.016,0.016,73,33.0,78,6.562161111111111,0,0,0,1,6.5,11.299999999999997
2020-05-12,CHI,Chicago (Midway),59.7,35.5,46.9,1023.3,11.7,270,23.3,0.0,0.0,55,30.3,53,13.178913888888887,0,0,0,1,0.2999999999999545,24.200000000000003
2020-05-13,CHI,Chicago (Midway),65.0,38.9,53.2,1022.6,14.7,141,28.2,0.0,0.0,53,35.6,42,12.9677,0,1,0,0,-0.6999999999999318,26.1
2020-05-14,CHI,Chicago (Midway),72.2,51.3,60.8,1012.9,15.5,195,27.7,1.106,1.106,88,57.2,99,1.9799972222222222,0,1,0,0,-9.700000000000045,20.900000000000006
2020-05-15,CHI,Chicago (Midway),75.4,50.1,64.9,1011.7,13.3,191,29.5,0.547,0.547,83,59.1,97,8.40485,0,1,0,0,-1.1999999999999318,25.300000000000004
2020-05-16,CHI,Chicago (Midway),62.6,46.7,53.9,1019.0,11.5,40,22.6,0.024,0.024,81,48.0,98,11.528491666666667,1,0,0,0,7.2999999999999545,15.899999999999999
2020-05-17,CHI,Chicago (Midway),70.7,51.5,60.9,1009.3,15.1,135,29.5,2.181,2.181,95,59.3,96,0.0,0,1,0,0,-9.700000000000045,19.200000000000003
2020-05-18,CHI,Chicago (Midway),67.3,51.2,58.6,1007.5,11.2,23,19.7,0.087,0.087,84,53.5,75,11.904386111111112,1,0,0,0,-1.7999999999999545,16.099999999999994
2020-05-19,CHI,Chicago (Midway),61.7,51.4,55.4,1013.6,14.2,36,25.9,0.165,0.165,92,53.0,91,0.09248055555555555,1,0,0,0,6.100000000000023,10.300000000000004
2020-05-20,CHI,Chicago (Midway),63.8,50.9,56.9,1020.0,13.0,75,26.4,0.0,0.0,77,49.5,68,12.710119444444445,0,0,1,0,6.399999999999977,12.899999999999999
2020-05-21,CHI,Chicago (Midway),65.8,49.9,58.1,1019.5,9.2,90,20.1,0.028,0.028,77,50.7,54,11.031222222222222,0,0,1,0,-0.5,15.899999999999999
2020-05-22,CHI,Chicago (Midway),66.9,50.6,59.0,1016.9,8.5,94,17.2,0.028,0.028,85,54.1,60,4.590030555555556,0,0,1,0,-2.6000000000000227,16.300000000000004
2020-05-23,CHI,Chicago (Midway),79.3,52.4,65.7,1013.2,13.8,136,26.8,0.52,0.52,86,60.8,64,9.971488888888889,0,1,0,0,-3.699999999999932,26.9
2020-05-24,CHI,Chicago (Midway),87.3,60.9,73.9,1012.4,12.4,207,21.0,0.0,0.0,74,64.4,34,13.722916666666666,0,1,0,0,-0.8000000000000682,26.4
2020-05-25,CHI,Chicago (Midway),83.4,66.7,74.2,1014.1,10.7,196,20.4,0.083,0.083,81,67.4,69,11.569477777777779,0,1,0,0,1.7000000000000455,16.700000000000003
2020-05-26,CHI,Chicago (Midway),82.1,67.2,74.8,1014.8,11.1,164,23.3,0.134,0.134,80,68.2,55,10.71001388888889,0,1,0,0,0.6999999999999318,14.899999999999991
